symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
BATAINDIA,Bata India Ltd.,BATAINDIA.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-17,748.1,-1.01,4.94,8.19,384818.0,648428.0,0.59,287882336.41,64.83,57.29,True,True,False,5.86,7.78,0.03183905,0.02986073,6.63,7.46,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",733.5,2026-08-14,3.51,0.89,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,6.3
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,84.58,-1.3,-0.61,3.73,3152379.0,23085142.0,0.14,266628221.59,56.05,63.96,True,True,True,0.44,4.74,0.00359972,0.00347177,3.69,3.03,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",71.98,,,17.5,,,71.98,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.3
BAJFINANCE,Bajaj Finance Ltd.,BAJFINANCE.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,1092.8,0.53,-0.85,2.71,893562.0,9423389.0,0.09,976484597.23,55.07,57.3,True,True,True,0.39,6.56,0.04650945,0.04406402,5.55,2.02,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1050.62,2026-07-31,4.88,2.68,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.3
BRIGADE,Brigade Enterprises Ltd.,BRIGADE.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-17,586.1,-0.92,-3.55,3.79,175179.0,387522.0,0.45,102672407.62,57.66,67.47,True,True,True,2.8,7.88,0.02494435,0.02338659,6.66,3.08,True,3.33,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",607.7,2026-08-10,0.68,,5.5,26.42,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.28
TATACAP,Tata Capital Ltd.,TATACAP.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,360.8,-0.93,-1.92,2.38,169413.0,2194994.0,0.08,61124208.33,50.79,57.03,True,True,True,0.03,1.89,0.01535561,0.01521129,0.95,1.69,True,4.37,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",361.94,2026-08-05,1.74,0.31,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.24
KFINTECH,Kfin Technologies Ltd.,KFINTECH.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,944.65,0.49,1.74,6.39,382056.0,1221694.0,0.31,360909209.73,58.37,55.12,True,True,False,2.14,6.38,0.0402042,0.03828168,5.02,5.67,True,5.05,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",942.54,2026-07-28,2.3,0.22,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.23
SUMICHEM,Sumitomo Chemical India Ltd.,SUMICHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-17,556.25,-1.54,-0.89,3.29,305425.0,655258.0,0.47,169892656.25,60.83,66.57,True,True,True,4.31,12.36,0.02367394,0.02137232,10.77,2.58,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",498.1,,,11.67,,,498.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.21
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,Textiles,True,,NIFTY 500,^CRSLDX,2026-08-17,168.7,2.83,2.68,3.26,6382607.0,5390796.0,1.18,1076745781.42,57.82,54.54,True,True,True,4.09,4.87,0.00717985,0.00690866,3.93,2.56,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",147.82,,,14.13,,,147.82,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.2
MANAPPURAM,Manappuram Finance Ltd.,MANAPPURAM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,346.7,-0.37,-5.85,6.84,1034794.0,7299139.0,0.14,358763092.43,48.21,66.54,False,True,True,-2.7,3.63,0.01475551,0.01441281,2.38,6.11,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",319.9,,,8.38,,,319.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.19
360ONE,360 ONE WAM Ltd.,360ONE.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,1154.7,-2.14,-1.78,3.68,411794.0,907207.0,0.45,475498511.69,52.45,59.8,True,True,True,0.58,3.02,0.0491439,0.04832778,1.69,2.98,True,3.11,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1137.45,,,1.52,,,1137.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.18
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-17,742.9,1.41,0.91,32.15,418071.0,2337657.0,0.18,310584956.11,74.94,79.95,True,True,True,10.59,21.55,0.03161774,0.02628836,20.27,31.26,True,3.51,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",751.35,2026-08-11,0.53,,3.16,40.54,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.13
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-17,810.6,2.35,-0.23,13.44,991854.0,2988613.0,0.33,803996828.18,69.27,75.57,True,True,True,5.27,17.5,0.03449905,0.02966556,16.29,12.68,True,3.5,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",818.05,2026-08-07,0.71,,3.95,40.22,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.12
LTM,LTM Ltd.,LTM.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-17,4641.4,-1.56,-3.2,13.65,109284.0,440230.0,0.25,507230746.93,60.82,72.24,True,True,False,3.97,12.93,0.19753747,0.17718766,11.48,12.89,True,3.46,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4850.0,2026-08-11,0.49,,5.39,37.08,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.11
CASTROLIND,Castrol India Ltd.,CASTROLIND.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-17,186.81,-0.01,-0.2,4.66,363380.0,3087729.0,0.12,67883016.91,66.69,73.56,True,True,True,2.29,3.72,0.00795061,0.00776738,2.36,3.95,True,2.33,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",188.35,,,0.82,,,188.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.11
DEVYANI,Devyani International Ltd.,DEVYANI.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-17,144.4,0.45,8.12,30.18,1680740.0,8152736.0,0.21,242698845.74,74.58,72.56,True,True,True,16.08,22.98,0.00614565,0.00505519,21.57,29.31,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",137.65,,,4.9,,,137.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,23794.0,2.03,7.1,29.32,46418.0,104796.0,0.44,1104469892.0,74.68,71.1,True,True,True,15.72,24.75,1.01267005,0.82089353,23.36,28.43,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",16318.0,,,45.81,,,16318.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
COFORGE,Coforge Ltd.,COFORGE.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-17,1810.4,-0.09,0.02,20.66,509612.0,3181510.0,0.16,922601577.24,70.02,74.51,True,True,True,6.65,16.27,0.07705043,0.06697938,15.04,19.84,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1664.0,,,8.8,,,1664.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
GLAND,Gland Pharma Ltd.,GLAND.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,2925.9,-1.49,10.52,20.38,157277.0,896762.0,0.18,460176758.94,73.33,67.72,True,True,True,12.46,19.52,0.12452598,0.10548203,18.05,19.56,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1853.35,,,57.87,,,1853.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-17,1195.0,1.79,4.46,19.59,123484.0,546975.0,0.23,147563380.0,69.74,65.1,True,True,True,6.54,15.34,0.05085907,0.04464467,13.92,18.78,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1084.42,,,10.2,,,1084.42,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
KEI,KEI Industries Ltd.,KEI.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,5861.9,2.84,3.57,18.94,155458.0,493089.0,0.32,911279235.02,73.19,72.34,True,True,True,10.83,10.95,0.24948182,0.22759998,9.61,18.14,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5186.55,,,13.02,,,5186.55,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-17,168.35,0.03,0.21,17.52,1571007.0,21721689.0,0.07,264479038.04,72.59,75.53,True,True,True,8.09,12.8,0.00716496,0.00641862,11.63,16.73,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",130.43,,,29.07,,,130.43,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,8498.5,0.25,2.39,16.61,93683.0,533773.0,0.18,796164975.5,72.82,73.92,True,True,True,5.82,16.7,0.36169523,0.31337235,15.42,15.82,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",6880.5,,,23.52,,,6880.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-17,1506.1,-0.36,2.72,16.15,1306756.0,4542691.0,0.29,1968105179.7,69.1,74.08,True,True,True,9.95,24.46,0.06409945,0.05207619,23.09,15.37,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",753.88,,,99.78,,,753.88,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
NAUKRI,Info Edge (India) Ltd.,NAUKRI.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-17,1362.8,1.47,6.3,15.14,436883.0,2295687.0,0.19,595384173.73,72.23,69.91,True,True,True,8.54,20.38,0.05800062,0.04878167,18.9,14.36,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1308.55,,,4.15,,,1308.55,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
WELCORP,Welspun Corp Ltd.,WELCORP.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,1857.6,-0.84,0.49,14.96,82967.0,667569.0,0.12,154119497.17,70.75,75.34,True,True,True,6.87,16.81,0.07905925,0.0683683,15.64,14.19,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",837.45,,,121.82,,,837.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,891.0,0.1,4.45,14.67,305871.0,818596.0,0.37,272531061.0,73.41,71.76,True,True,True,8.14,12.77,0.03792086,0.03407072,11.3,13.89,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",703.3,,,26.69,,,703.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.09
RADICO,Radico Khaitan Ltd,RADICO.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,4642.4,-0.16,2.03,13.54,82308.0,475573.0,0.17,382106651.16,74.72,75.14,True,True,True,5.88,14.64,0.19758003,0.17420294,13.42,12.77,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3538.95,,,31.18,,,3538.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
IIFL,IIFL Finance Ltd.,IIFL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,632.7,0.25,1.09,13.45,314213.0,2068968.0,0.15,198802568.94,69.74,71.97,True,True,True,4.91,13.56,0.02692764,0.02397597,12.31,12.68,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",610.58,,,3.62,,,610.58,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-17,609.6,-0.37,4.0,12.53,18377579.0,6135990.0,3.0,11202971709.73,74.56,69.57,True,True,,6.43,12.51,0.02594451,0.0233358,11.18,11.78,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",540.15,,,12.86,,,540.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.09
TITAN,Titan Company Ltd.,TITAN.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-17,5094.9,0.77,0.1,9.72,126874.0,963425.0,0.13,646410330.21,70.46,74.97,True,True,True,3.7,10.66,0.21683838,0.19818934,9.41,8.98,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",4453.1,,,14.41,,,4453.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.09
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,2700.1,0.42,3.81,8.74,19333.0,65090.0,0.3,52201035.19,69.98,60.13,True,True,True,3.68,10.09,0.11491597,0.10548022,8.95,8.01,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",2623.9,,,2.9,,,2623.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
BLUEJET,Blue Jet Healthcare Ltd.,BLUEJET.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,594.1,1.64,0.33,1.63,162769.0,1039767.0,0.16,96701058.93,55.93,56.33,True,True,True,1.05,6.43,0.02528483,0.02400341,5.34,0.94,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",569.05,2026-07-07,2.92,2.35,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.09
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-17,505.0,-0.99,-0.39,2.53,122624.0,523933.0,0.23,61925120.0,56.25,60.58,True,True,True,2.12,4.71,0.02149274,0.02070671,3.8,1.84,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",491.0,,,2.85,,,491.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.06
KAYNES,Kaynes Technology India Ltd.,KAYNES.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,3687.1,0.73,-1.29,10.76,417584.0,1488876.0,0.28,1539674007.18,55.27,60.73,True,True,False,2.32,8.85,0.15692258,0.14564952,7.74,10.02,True,3.28,Watch,Bullish flag,"flag, continuation, uptrend",3898.0,2026-08-05,0.74,,10.27,22.73,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,6.05
ASTERDM,Aster DM Quality Care Ltd.,ASTERDM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,825.8,0.42,-4.77,1.31,577146.0,742030.0,0.78,476607159.75,51.94,70.37,True,True,True,0.21,2.47,0.03514596,0.03472622,1.21,0.62,True,4.62,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",831.48,2026-08-05,2.25,0.68,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.02
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-17,11885.0,0.48,-0.04,2.28,55100.0,417141.0,0.13,654863500.0,60.56,64.85,True,True,True,3.81,8.67,0.5058243,0.46993152,7.64,1.59,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",8993.75,,,32.15,,,8993.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.01
ESCORTS,Escorts Kubota Ltd.,ESCORTS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,3126.2,0.4,1.43,4.86,25262.0,126069.0,0.2,78974063.17,64.78,62.78,True,True,False,2.61,6.12,0.13305073,0.12679062,4.94,4.15,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",3030.92,2026-07-31,3.39,2.66,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,5.93
INDIGO,InterGlobe Aviation Ltd.,INDIGO.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-17,5315.5,0.1,-0.34,1.65,132836.0,785307.0,0.17,706089758.0,53.64,55.64,True,True,True,0.9,2.6,0.2262271,0.22222169,1.8,0.97,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",4966.15,,,7.03,,,4966.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.88
HSCL,Himadri Speciality Chemical Ltd.,HSCL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-17,781.55,0.06,1.23,1.51,562458.0,6177222.0,0.09,439589043.03,61.41,60.61,True,True,True,1.81,9.48,0.03326268,0.03074588,8.19,0.83,True,3.41,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",800.9,2026-07-21,0.44,,8.94,33.03,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,5.86
CEATLTD,Ceat Ltd.,CEATLTD.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-17,3641.3,-1.29,-4.01,3.62,15103.0,110443.0,0.14,54994554.64,52.97,64.71,True,True,True,2.83,3.12,0.15497333,0.1519733,1.97,2.92,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3839.15,,,5.15,,,3839.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.85
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-17,4440.9,-0.78,-4.2,4.84,4509.0,71952.0,0.06,20024017.66,54.28,69.34,False,True,True,-0.18,5.6,0.18900422,0.18113539,4.34,4.12,True,3.28,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4635.4,2026-08-10,0.41,,4.68,22.07,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,5.77
ZYDUSLIFE,Zydus Lifesciences Ltd.,ZYDUSLIFE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,1152.5,1.52,2.99,0.86,685178.0,1487981.0,0.46,789667645.0,54.36,50.48,True,True,True,1.78,2.8,0.04905027,0.04834721,1.45,0.17,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",955.23,,,20.65,,,955.23,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.72
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,1855.5,6.99,10.07,-2.03,4285886.0,493339.0,8.69,7952461473.0,60.66,42.06,True,True,True,5.36,8.13,0.07896988,0.07402707,6.68,-2.7,True,2.74,Watch,Bullish flag,"flag, continuation, uptrend",1894.02,2026-07-17,1.81,,13.12,27.52,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Setup watch: Bullish flag,5.72
NETWEB,Netweb Technologies India Ltd.,NETWEB.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-17,5170.0,3.25,5.45,23.82,815638.0,1402290.0,0.58,4216848460.0,65.56,63.63,True,True,True,11.53,12.72,0.22003464,0.19704189,11.67,22.98,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,725.1,0.49,0.3,13.71,151690.0,1828311.0,0.08,109990415.3,63.83,67.1,True,True,True,5.49,11.83,0.03086018,0.02804776,10.03,12.94,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
ATUL,Atul Ltd.,ATUL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-17,6744.5,0.23,-1.6,10.72,14188.0,86070.0,0.16,95690966.0,55.26,64.4,True,True,True,1.0,3.56,0.28704518,0.28062565,2.29,9.97,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
PFIZER,Pfizer Ltd.,PFIZER.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,4890.0,0.31,0.25,7.07,3950.0,34423.0,0.11,19315500.0,59.96,67.52,True,True,True,1.81,6.15,0.20811787,0.19866296,4.76,6.35,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
DATAPATTNS,Data Patterns (India) Ltd.,DATAPATTNS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-17,4492.7,0.83,1.42,12.82,238615.0,1128475.0,0.21,1072025657.1,52.94,50.98,True,True,True,0.61,0.82,0.19120883,0.1917688,-0.29,12.06,False,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",3191.75,,,40.76,,,3191.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,5.69
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-17,1635.1,0.8,-0.78,6.63,587446.0,1066634.0,0.55,960532940.26,57.72,63.21,True,True,True,2.55,5.49,0.06958968,0.06675489,4.25,5.91,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.68
INFY,Infosys Ltd.,INFY.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-17,1140.5,-2.45,-3.59,4.91,2172309.0,13024973.0,0.17,2477518414.5,51.14,63.42,True,True,False,0.33,3.56,0.04853956,0.04757009,2.04,4.21,True,3.26,Watch,Bullish flag,"flag, continuation, uptrend",1190.7,2026-08-11,0.47,,4.54,20.85,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,5.68
PETRONET,Petronet LNG Ltd.,PETRONET.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-17,282.5,-0.04,0.89,2.71,515316.0,1766619.0,0.29,145576770.0,55.17,52.11,True,True,True,1.3,1.29,0.01202317,0.01200512,0.15,2.02,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",294.38,,,4.03,,,294.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.67
