symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
BEML,BEML Ltd.,BEML.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1884.4,5.4,8.07,-0.08,2639065.0,346977.0,7.61,4973054150.43,62.15,44.46,True,True,True,6.46,6.05,0.07936589,0.07693976,3.15,-1.75,True,3.08,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1857.5,,,1.45,,,1857.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,6.03
AARTIIND,Aarti Industries Ltd.,AARTIIND.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,500.55,-0.31,2.82,3.36,602245.0,1437500.0,0.42,301453727.4,58.15,52.13,True,True,True,2.1,4.91,0.02108183,0.02066355,2.02,1.63,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",427.2,,,17.17,,,427.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.02
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,3506.2,0.49,0.69,3.42,43401.0,107877.0,0.4,152172584.08,61.77,61.85,True,True,True,2.35,7.57,0.14767176,0.14086994,4.83,1.69,True,3.28,Watch,Bullish flag,"flag, continuation, uptrend",3542.84,2026-07-21,0.9,,7.33,22.77,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,5.99
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1149.3,0.55,5.44,3.2,1199098.0,1087731.0,1.1,1378123389.95,65.74,57.34,True,True,True,5.86,9.71,0.04840544,0.04531493,6.82,1.48,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1060.38,,,8.39,,,1060.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.99
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,4635.4,0.62,4.76,14.11,62418.0,84273.0,0.74,289332391.1,68.42,61.14,True,True,True,5.74,11.57,0.19523064,0.17973919,8.62,12.21,True,3.08,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",4570.25,,,1.43,,,4570.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.98
AEGISLOG,Aegis Logistics Ltd.,AEGISLOG.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-10,1333.7,-2.72,-3.93,3.1,975213.0,1626594.0,0.6,1300641530.48,54.79,62.72,True,True,True,0.36,14.5,0.05617187,0.04999983,12.34,1.38,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",767.98,,,73.66,,,767.98,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.97
TATACAP,Tata Capital Ltd.,TATACAP.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,367.85,-0.66,0.85,2.08,1509717.0,2168879.0,0.7,555349407.66,57.03,61.57,True,True,True,2.78,5.53,0.01549286,0.01503304,3.06,0.38,True,3.97,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",365.74,2026-08-05,1.74,0.58,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,5.97
FSL,Firstsource Solutions Ltd.,FSL.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-10,279.7,-0.05,-13.77,5.52,2638164.0,6483621.0,0.41,737894503.0,50.39,81.14,False,True,True,-0.69,7.1,0.01178022,0.01132653,4.01,3.76,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",278.97,2026-07-29,31.92,0.26,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.95
CIPLA,Cipla Ltd.,CIPLA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1467.7,0.27,-0.45,2.87,662900.0,1385075.0,0.48,972938297.63,57.42,61.77,True,True,True,1.62,3.0,0.06181559,0.06166006,0.25,1.16,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1380.4,,,6.32,,,1380.4,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.92
CARBORUNIV,Carborundum Universal Ltd.,CARBORUNIV.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1121.0,2.19,2.33,4.72,369820.0,162318.0,2.28,414568220.0,59.03,53.9,True,True,True,4.43,2.61,0.04721352,0.04721381,-0.0,2.98,False,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",961.2,,,16.63,,,961.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.89
PFIZER,Pfizer Ltd.,PFIZER.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,4877.6,-0.06,-0.75,4.65,51735.0,31060.0,1.67,252342641.05,67.34,75.52,True,True,True,3.09,6.93,0.20543146,0.19757441,3.98,2.91,True,0.0,No clear setup,,,,,,,,,,,Strengthening with volume,5.88
LODHA,Lodha Developers Ltd.,LODHA.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-10,1213.0,-0.47,-1.82,1.55,708679.0,2623491.0,0.27,859627627.0,56.91,62.56,True,True,True,0.45,14.09,0.05108831,0.04592487,11.24,-0.14,True,4.66,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1311.74,2026-07-29,0.64,,8.95,52.71,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Setup watch: High-tight flag,5.87
HYUNDAI,Hyundai Motor India Ltd.,HYUNDAI.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,2223.0,1.02,1.69,12.53,524023.0,960346.0,0.55,1164903129.0,74.85,74.91,True,True,True,8.66,12.5,0.09362681,0.08547414,9.54,10.65,True,2.75,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",2212.75,,,0.46,,,2212.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.86
PFOCUS,Prime Focus Ltd.,PFOCUS.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-10,283.05,-1.58,-5.26,5.02,334851.0,887064.0,0.38,94779571.46,52.35,63.0,False,True,True,-2.07,10.89,0.01192131,0.01106064,7.78,3.27,True,3.99,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight",308.72,2026-07-29,1.32,,12.04,47.05,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,5.85
JIOFIN,Jio Financial Services Ltd.,JIOFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,254.0,-0.86,-3.2,5.46,9838870.0,22124940.0,0.44,2499072980.0,57.34,69.99,True,True,False,3.42,5.56,0.0106978,0.01041571,2.71,3.7,True,4.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",248.56,2026-07-31,2.07,2.01,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.84
PCBL,PCBL Chemical Ltd.,PCBL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,323.4,0.47,0.34,1.35,675332.0,3521922.0,0.19,218402364.68,52.26,52.31,True,True,True,0.47,4.52,0.01362074,0.01336733,1.9,-0.34,True,4.63,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",322.19,2026-07-21,1.47,0.38,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Setup watch: Breakout retest,5.83
WIPRO,Wipro Ltd.,WIPRO.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-10,185.5,-1.08,-1.67,5.15,5333177.0,15129881.0,0.35,989304333.5,58.4,66.96,True,True,False,3.06,3.53,0.00781276,0.00779133,0.28,3.4,True,4.65,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",179.32,2026-07-29,1.5,3.17,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.78
ICICIBANK,ICICI Bank Ltd.,ICICIBANK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1431.8,0.76,-1.93,2.44,12740838.0,12866441.0,0.99,18242332470.51,55.17,68.27,True,True,True,0.1,4.32,0.06030359,0.05928696,1.71,0.73,True,3.25,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1460.0,2026-08-03,0.89,,3.14,20.03,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,5.78
WOCKPHARMA,Wockhardt Ltd.,WOCKPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1931.2,-4.44,-4.79,4.14,1701540.0,683198.0,2.49,3286013964.92,50.49,66.86,True,True,True,0.54,0.02,0.08133697,0.08380735,-2.95,2.4,False,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1549.45,,,24.64,,,1549.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.77
INDIGO,InterGlobe Aviation Ltd.,INDIGO.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-10,5333.5,0.01,-1.23,1.99,351178.0,975013.0,0.36,1873007863.0,55.64,59.71,True,True,True,1.81,4.68,0.22463274,0.21964092,2.27,0.29,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",4966.15,,,7.4,,,4966.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.75
CLEAN,Clean Science and Technology Ltd.,CLEAN.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,803.55,1.06,5.16,4.09,856525.0,502341.0,1.71,688260653.29,63.64,53.58,True,True,False,6.77,4.61,0.03384337,0.03328476,1.68,2.35,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",843.45,,,4.73,,,843.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,5.74
LTFOODS,LT Foods Ltd.,LTFOODS.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,422.75,-1.12,1.79,9.85,245971.0,890140.0,0.28,103984240.25,69.41,69.56,True,True,True,7.32,9.46,0.0178051,0.01672084,6.48,8.02,True,2.35,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",425.95,,,0.75,,,425.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.72
AUBANK,AU Small Finance Bank Ltd.,AUBANK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1068.0,0.09,0.75,0.81,812647.0,1693517.0,0.48,867906996.0,57.14,57.87,True,True,True,3.17,3.99,0.0449813,0.04441489,1.28,-0.88,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1026.43,2026-06-24,2.87,3.37,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Setup watch: Breakout retest,5.72
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,722.9,1.82,9.87,16.65,966397.0,1903372.0,0.51,698608414.89,67.44,55.27,True,True,True,8.84,11.97,0.03044661,0.0280646,8.49,14.71,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
NETWEB,Netweb Technologies India Ltd.,NETWEB.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-10,4903.0,-0.73,6.98,11.5,1210229.0,1218117.0,0.99,5933752787.0,63.63,57.37,True,True,True,10.01,7.7,0.20650124,0.19690987,4.87,9.64,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1995.2,0.85,1.29,11.26,205952.0,163854.0,1.26,410915420.34,66.04,66.8,True,True,True,4.95,8.95,0.08403248,0.07913115,6.19,9.4,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
ATUL,Atul Ltd.,ATUL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,6854.0,1.18,1.14,9.96,53824.0,86505.0,0.62,368909696.0,64.4,62.17,True,True,True,5.54,5.56,0.28867213,0.28130951,2.62,8.12,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
JINDALSTEL,Jindal Steel Ltd.,JINDALSTEL.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-10,1125.0,1.99,1.8,9.35,895955.0,1127682.0,0.79,1007949375.0,62.59,60.7,True,True,True,5.08,3.21,0.04738199,0.04737532,0.01,7.53,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
BLS,BLS International Services Ltd.,BLS.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-10,260.71,2.51,3.97,8.86,7388893.0,1462638.0,5.05,1926358230.89,64.83,58.34,True,True,False,8.06,4.06,0.01098041,0.01085964,1.11,7.04,True,0.0,No clear setup,,,,,,,,,,,Strengthening with volume,5.7
COROMANDEL,Coromandel International Ltd.,COROMANDEL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,2098.3,1.4,-0.8,1.95,212185.0,134079.0,1.58,445227795.86,59.07,63.53,True,True,False,2.2,5.28,0.08837478,0.0860891,2.66,0.25,True,3.27,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2115.5,2026-08-04,0.44,,3.55,21.31,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening with volume,5.69
JUBLINGREA,Jubilant Ingrevia Ltd.,JUBLINGREA.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,741.85,0.22,-2.06,1.52,384564.0,593064.0,0.65,285288794.01,55.5,62.1,True,True,True,0.11,8.52,0.03124474,0.02960058,5.55,-0.17,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",715.35,,,3.7,,,715.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,5.66
INDUSINDBK,IndusInd Bank Ltd.,INDUSINDBK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1027.3,0.52,-0.16,1.42,1042111.0,2106101.0,0.49,1070560681.18,57.67,58.65,True,True,True,0.77,5.83,0.04326713,0.04200524,3.0,-0.27,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",963.38,,,6.64,,,963.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,5.64
USHAMART,Usha Martin Ltd.,USHAMART.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,516.8,0.34,2.53,1.3,364238.0,565535.0,0.64,188238193.95,58.39,52.98,True,True,True,2.47,3.82,0.02176623,0.02157739,0.88,-0.39,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",462.32,,,11.78,,,462.32,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.61
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-10,11890.0,0.72,4.92,1.23,122543.0,443371.0,0.28,1457036270.0,64.85,56.09,True,True,True,4.02,10.45,0.50077498,0.46521989,7.64,-0.46,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",8993.75,,,32.2,,,8993.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.6
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-10,507.0,-2.12,1.04,1.16,263638.0,512997.0,0.51,133664466.0,60.58,62.4,True,True,True,3.49,7.15,0.02135348,0.02041144,4.62,-0.53,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",491.0,,,3.26,,,491.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.58
SAGILITY,Sagility Ltd.,SAGILITY.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-10,43.64,-0.07,-0.32,4.07,15863732.0,29670133.0,0.53,692293254.8,56.38,57.52,True,True,False,2.12,5.88,0.001838,0.00178482,2.98,2.33,True,4.82,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",43.23,2026-07-29,1.85,0.62,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.57
SBICARD,SBI Cards and Payment Services Ltd.,SBICARD.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,655.0,-0.61,-1.51,5.87,2256730.0,1728754.0,1.31,1478158150.0,56.91,64.46,True,True,False,0.95,5.47,0.02758685,0.02687929,2.63,4.1,True,2.94,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",648.35,,,1.03,,,648.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.55
BATAINDIA,Bata India Ltd.,BATAINDIA.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-10,712.85,-1.06,0.45,3.81,170517.0,377755.0,0.45,121553039.29,57.29,60.18,True,True,False,2.72,3.81,0.03002333,0.02969162,1.12,2.08,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",712.07,2026-08-05,5.41,0.11,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.52
ESCORTS,Escorts Kubota Ltd.,ESCORTS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,3082.1,0.07,-1.7,3.78,87771.0,138990.0,0.63,270519007.67,62.78,71.67,True,True,False,2.61,5.97,0.12980981,0.12576265,3.22,2.05,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",3030.92,2026-07-31,3.39,0.93,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,5.51
JUBLFOOD,Jubilant Foodworks Ltd.,JUBLFOOD.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-10,495.0,1.75,5.32,15.07,3348915.0,2725652.0,1.23,1657712925.0,70.56,69.24,True,True,False,12.02,14.61,0.02084808,0.01870215,11.47,13.15,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",473.17,2026-08-05,5.5,1.97,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,5.5
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,2131.5,1.43,3.54,0.65,268607.0,202507.0,1.33,572535820.5,67.06,57.1,True,True,True,3.14,8.43,0.08977307,0.08491919,5.72,-1.03,True,3.31,Watch,Bullish flag,"flag, continuation, uptrend",2146.8,2026-07-10,0.33,,7.23,24.43,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Setup watch: Bullish flag,5.45
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,2623.8,1.93,2.25,0.29,128433.0,97457.0,1.32,336982511.67,57.19,53.0,True,True,True,1.65,5.87,0.11050744,0.1068117,3.46,-1.38,True,3.44,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2671.5,2026-07-16,0.5,,9.69,35.41,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Setup watch: Bullish flag,5.43
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1648.0,-0.6,6.0,6.37,1164707.0,1023818.0,1.14,1919437136.0,63.22,51.51,True,True,True,4.94,7.53,0.06940935,0.06625173,4.77,4.6,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.42
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-10,604.25,-1.89,-3.5,2.73,2698536.0,2762266.0,0.98,1630590378.0,54.32,66.15,False,True,True,-0.1,6.82,0.02544939,0.02450378,3.86,1.02,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",574.9,2026-06-04,4.53,3.2,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,5.4
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,736.2,1.33,8.08,30.19,3366250.0,3065223.0,1.1,2478233291.09,79.95,74.66,True,True,True,17.14,24.23,0.03100677,0.0256584,20.84,28.01,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",559.28,,,31.63,,,559.28,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
REDINGTON,Redington Ltd.,REDINGTON.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-10,353.2,-0.46,1.54,24.67,2223613.0,10889017.0,0.2,785380138.74,81.16,82.53,True,True,True,17.29,28.27,0.01487584,0.01185974,25.43,22.59,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",295.24,,,19.63,,,295.24,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,213.61,1.94,7.19,23.03,9026133.0,7961685.0,1.13,1928072275.64,79.25,70.97,True,True,True,12.01,20.71,0.00899668,0.00766152,17.43,20.97,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",190.74,,,11.99,,,190.74,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,4466.2,0.57,1.76,21.47,724076.0,1498904.0,0.48,3233868372.62,77.26,82.4,True,True,True,11.05,20.78,0.1881044,0.15979577,17.72,19.44,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3910.25,,,14.22,,,3910.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,812.5,-0.68,3.5,21.12,2406573.0,3327585.0,0.72,1955340562.5,75.57,82.92,True,True,True,9.56,21.33,0.03422033,0.02895098,18.2,19.09,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",525.88,,,54.5,,,525.88,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1854.0,0.53,2.35,18.95,1386095.0,2173194.0,0.64,2569820130.0,79.7,80.72,True,True,True,9.13,19.65,0.07808552,0.06698937,16.56,16.97,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1092.9,,,69.64,,,1092.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,167.99,-0.3,8.37,16.81,29864217.0,22919984.0,1.3,5016889977.88,75.53,68.78,True,True,True,12.47,14.5,0.00707529,0.00634472,11.51,14.86,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",130.43,,,28.8,,,130.43,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
WELCORP,Welspun Corp Ltd.,WELCORP.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1848.5,0.47,7.77,14.11,445391.0,997137.0,0.45,823305263.5,75.34,66.01,True,True,True,9.74,19.86,0.07785387,0.06665894,16.79,12.21,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",837.45,,,120.73,,,837.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
