symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,1535.0,-0.88,0.99,10.73,450001.0,917205.0,0.49,690751535.0,69.46,73.19,True,True,True,4.24,10.88,0.06484331,0.05973942,8.54,8.51,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1448.65,,,5.96,,,1448.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-12,1701.5,0.93,2.19,10.18,1724546.0,1357596.0,1.27,2934315019.0,68.6,67.06,True,True,True,5.15,7.92,0.0718768,0.06805497,5.62,7.98,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1474.9,,,15.36,,,1474.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.09
NAUKRI,Info Edge (India) Ltd.,NAUKRI.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-12,1339.0,-1.54,7.81,13.06,1787052.0,2353821.0,0.76,2392862628.0,72.12,66.62,True,True,True,8.78,20.56,0.05656364,0.04802259,17.79,10.8,True,3.38,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1308.55,,,2.33,,,1308.55,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.08
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,Textiles,True,,NIFTY 500,^CRSLDX,2026-08-12,165.23,3.49,2.77,-0.4,2291729.0,1470047.0,1.56,378662372.88,55.0,49.81,True,True,True,1.95,3.53,0.00697984,0.006876,1.51,-2.12,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",147.82,,,11.78,,,147.82,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,6.07
CONCOR,Container Corporation of India Ltd.,CONCOR.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-12,512.05,0.01,-0.83,4.15,2354242.0,2257176.0,1.04,1205489587.36,58.32,62.54,True,True,True,1.76,6.75,0.02163063,0.02073026,4.34,2.07,True,3.24,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",524.25,2026-07-29,0.65,,5.22,19.44,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.05
JSWINFRA,JSW Infrastructure Ltd.,JSWINFRA.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-12,346.6,1.39,3.65,-0.19,8417977.0,3345625.0,2.52,2917670879.58,63.13,57.36,True,True,True,4.23,8.83,0.01464149,0.01371635,6.74,-2.18,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",289.37,,,19.78,,,289.37,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,6.05
WIPRO,Wipro Ltd.,WIPRO.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-12,183.94,-0.36,-1.63,6.52,8619298.0,14777179.0,0.58,1585433695.16,55.02,62.86,True,True,False,1.61,3.12,0.00777021,0.00773648,0.44,4.68,True,4.65,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",179.32,2026-07-29,1.5,1.44,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,6.04
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,3541.0,0.97,3.01,3.45,82946.0,109428.0,0.76,293711786.0,64.35,56.93,True,True,True,2.99,7.81,0.14958317,0.14167191,5.58,1.67,True,3.28,Watch,Bullish flag,"flag, continuation, uptrend",3542.84,2026-07-21,0.87,,7.33,22.77,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,5.98
HYUNDAI,Hyundai Motor India Ltd.,HYUNDAI.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,2240.0,1.82,0.97,12.91,732846.0,909675.0,0.81,1641575040.0,73.29,76.82,True,True,True,8.13,12.52,0.09462477,0.08591612,10.14,10.96,True,3.01,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",2212.75,,,1.23,,,2212.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.95
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-12,499.75,-2.44,-0.5,2.86,312717.0,515971.0,0.61,156280320.75,54.87,62.19,True,True,True,1.67,4.83,0.02111104,0.02053739,2.79,1.09,True,3.38,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",488.3,,,2.34,,,488.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.9
FIVESTAR,Five-Star Business Finance Ltd.,FIVESTAR.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,554.4,1.49,1.22,2.73,263138.0,653282.0,0.4,145883713.62,57.21,55.01,True,True,True,0.83,7.14,0.02341963,0.02228774,5.08,0.96,True,3.44,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",568.44,2026-07-20,0.45,,9.21,35.48,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,5.9
KAYNES,Kaynes Technology India Ltd.,KAYNES.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,3828.0,2.97,-1.8,14.71,1217589.0,1543886.0,0.79,4660930692.0,64.0,72.64,True,True,False,7.66,14.21,0.16170697,0.14470837,11.75,12.73,True,2.76,Watch,Bullish flag,"flag, continuation, uptrend",3898.0,2026-08-05,1.45,,10.27,28.78,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,5.87
ABCAPITAL,Aditya Birla Capital Ltd.,ABCAPITAL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,410.95,0.93,-3.24,2.93,2349681.0,3553333.0,0.66,965601435.63,54.94,63.26,True,True,True,1.34,5.4,0.01735984,0.01681847,3.22,0.87,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",365.07,,,12.57,,,365.07,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,5.86
LTFOODS,LT Foods Ltd.,LTFOODS.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,426.7,1.76,2.29,10.36,502561.0,865407.0,0.58,214442784.83,69.47,70.15,True,True,True,7.26,10.07,0.01802517,0.01674761,7.63,8.45,True,2.66,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",425.95,,,0.18,,,425.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.83
PGEL,PG Electroplast Ltd.,PGEL.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-12,614.65,-0.22,1.93,2.48,2975816.0,2503651.0,1.19,1829085377.05,58.05,57.13,True,True,True,1.39,8.42,0.02596478,0.02441068,6.37,0.72,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",564.38,,,8.91,,,564.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.83
HINDZINC,Hindustan Zinc Ltd.,HINDZINC.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-12,584.6,-0.35,-2.07,10.77,7582900.0,4448883.0,1.7,4432963154.87,62.53,75.04,True,True,True,6.0,6.64,0.02469537,0.02378055,3.85,8.86,True,-2.0,Risk review,Head-and-shoulders risk,"head-and-shoulders, risk, distribution, inverse-head-and-shoulders, base, reversal",574.25,,,1.8,,,574.25,"A possible head-and-shoulders top is forming or breaking. This is a caution signal, not an entry setup. Secondary patterns: Possible inverse H&S.",Risk review,5.8
ABBOTINDIA,Abbott India Ltd.,ABBOTINDIA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,28140.0,0.43,1.28,4.72,11910.0,9336.0,1.28,335147400.0,64.68,62.51,True,True,True,1.3,6.42,1.18872364,1.14419419,3.89,2.63,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",29095.0,,,3.28,,,29095.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.8
SUMICHEM,Sumitomo Chemical India Ltd.,SUMICHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-12,547.35,-1.93,7.84,2.52,354657.0,700545.0,0.51,194121500.29,60.49,50.71,True,True,True,3.1,11.64,0.02312181,0.02124164,8.85,0.47,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",498.1,,,9.89,,,498.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.78
PFIZER,Pfizer Ltd.,PFIZER.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,5017.6,2.43,2.23,9.31,148819.0,36718.0,4.05,746714228.93,75.03,71.25,True,True,True,5.49,9.69,0.21195948,0.19787788,7.12,7.13,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5211.65,,,3.72,,,5211.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,5.77
LODHA,Lodha Developers Ltd.,LODHA.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-12,1209.0,-0.25,-2.94,4.37,1173539.0,2517800.0,0.47,1418808651.0,56.12,63.06,False,True,True,-0.38,12.35,0.05107203,0.04637691,10.12,2.57,True,4.66,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1311.74,2026-07-29,0.58,,10.7,52.71,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,5.71
DLF,DLF Ltd.,DLF.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-12,661.75,1.79,1.95,1.87,2681157.0,3777054.0,0.71,1774255644.75,54.91,51.04,True,True,True,1.38,4.73,0.02795444,0.0272609,2.54,0.11,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",645.7,,,2.49,,,645.7,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,5.71
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,726.25,-0.63,2.41,18.23,672656.0,1933601.0,0.35,488516420.0,66.72,66.85,True,True,True,7.84,12.19,0.03067912,0.02810374,9.16,15.87,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
ATUL,Atul Ltd.,ATUL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-12,6896.5,0.68,1.51,13.43,54243.0,87470.0,0.62,374086849.5,65.91,62.69,True,True,True,4.89,6.04,0.29133023,0.2811228,3.63,11.47,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
BELRISE,Belrise Industries Ltd.,BELRISE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,261.35,2.91,8.22,11.21,9421390.0,4354298.0,2.16,2462280334.0,73.18,58.81,True,True,True,9.7,11.02,0.01104026,0.01014999,8.77,9.29,True,0.0,No clear setup,,,,,,,,,,,Strengthening with volume,5.7
NETWEB,Netweb Technologies India Ltd.,NETWEB.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-12,4837.4,-0.46,-1.09,10.73,612909.0,1170442.0,0.52,2964885936.75,60.62,65.49,True,True,True,7.42,6.16,0.20434725,0.19674088,3.87,8.82,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,2009.6,0.55,2.58,11.02,214067.0,159171.0,1.34,430189037.97,67.54,63.83,True,True,True,5.05,9.33,0.08489193,0.07932611,7.02,8.8,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
M&M,Mahindra & Mahindra Ltd.,M&M.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,3403.6,-1.63,-1.5,10.4,1830651.0,2550485.0,0.72,6230803922.37,58.44,69.85,True,True,True,2.75,7.44,0.14377896,0.13670456,5.17,8.5,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
APLAPOLLO,APL Apollo Tubes Ltd.,APLAPOLLO.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,1997.1,-0.78,2.49,9.9,713494.0,663454.0,1.08,1424918849.98,66.03,64.1,True,True,True,5.86,8.38,0.08436389,0.07964466,5.93,8.0,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.7
POONAWALLA,Poonawalla Fincorp Ltd.,POONAWALLA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,484.1,-0.64,0.7,1.8,726456.0,1431005.0,0.51,351677354.03,57.7,59.23,True,True,True,2.22,8.21,0.02044993,0.01928301,6.05,0.04,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",468.2,,,3.4,,,468.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,5.7
CIPLA,Cipla Ltd.,CIPLA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,1463.0,0.0,0.29,1.74,621008.0,1356767.0,0.46,908534704.0,55.74,56.46,True,True,True,1.12,2.38,0.0618018,0.06169045,0.18,-0.02,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1380.4,,,5.98,,,1380.4,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.69
UNIONBANK,Union Bank of India,UNIONBANK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,187.0,2.47,6.37,9.57,22002118.0,17474177.0,1.26,4114396066.0,69.58,60.23,True,True,True,7.12,10.49,0.00789948,0.00730907,8.08,7.38,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",192.44,,,2.83,,,192.44,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.67
LTTS,L&T Technology Services Ltd.,LTTS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-12,3578.9,-2.02,0.1,8.68,59654.0,236869.0,0.25,213495694.77,57.67,60.84,True,True,False,2.2,6.29,0.15118418,0.14580179,3.69,6.51,True,2.2,Watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3801.15,,,5.85,,,3801.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.67
MEDANTA,Global Health Ltd.,MEDANTA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,1393.5,-3.26,-1.19,5.5,243262.0,266438.0,0.91,338985597.0,51.47,61.19,False,True,True,-0.19,4.83,0.0588659,0.05736813,2.61,3.39,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1216.85,,,14.52,,,1216.85,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.67
NIACL,The New India Assurance Company Ltd.,NIACL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,181.09,0.96,-1.45,0.58,2559877.0,2598312.0,0.99,463568116.56,56.08,59.31,True,True,True,3.82,3.93,0.00764982,0.00749325,2.09,-1.16,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",173.93,2026-06-18,100.1,2.76,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Setup watch: Breakout retest,5.67
LTF,L&T Finance Ltd.,LTF.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,317.2,0.57,-0.38,0.6,4685317.0,4787881.0,0.98,1486182609.59,56.5,59.17,True,True,True,1.98,5.03,0.01339954,0.01302965,2.84,-1.41,True,4.78,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",304.95,2026-06-30,1.76,1.57,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Setup watch: Breakout retest,5.62
DATAPATTNS,Data Patterns (India) Ltd.,DATAPATTNS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,4491.0,2.26,1.0,7.43,836571.0,1132640.0,0.74,3757040361.0,53.24,51.39,True,True,True,2.04,1.22,0.18971421,0.19134664,-0.85,5.57,False,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",3191.75,,,40.71,,,3191.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Setup watch: Possible inverse H&S,5.6
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,818.85,1.72,-4.76,4.61,756872.0,1053503.0,0.72,619764618.72,54.27,68.59,True,True,False,0.76,8.0,0.03459084,0.03261702,6.05,2.52,True,4.0,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",865.05,2026-08-06,1.55,,17.07,47.75,,"Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Breakout retest, Possible inverse H&S.",Strengthening,5.6
APOLLOTYRE,Apollo Tyres Ltd.,APOLLOTYRE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,445.15,0.49,0.06,4.53,560928.0,712742.0,0.79,249697095.78,60.79,63.97,True,True,False,2.84,4.76,0.01880456,0.01833866,2.54,2.44,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",440.15,2026-07-02,3.79,0.27,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,5.59
ASTERDM,Aster DM Quality Care Ltd.,ASTERDM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,827.95,-3.15,-1.68,0.41,787809.0,718498.0,1.1,652266471.17,52.69,64.86,True,True,True,0.63,3.29,0.03497526,0.03460749,1.06,-1.33,True,3.82,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",831.48,2026-08-05,2.25,0.42,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Setup watch: Breakout retest,5.57
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,1667.0,0.54,3.32,7.35,796053.0,1036361.0,0.77,1327020351.0,65.48,61.49,True,True,True,5.51,8.33,0.07041941,0.06643536,6.0,5.21,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.54
KFINTECH,Kfin Technologies Ltd.,KFINTECH.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,922.0,-1.39,-2.82,4.03,319924.0,1307661.0,0.24,294969928.0,52.86,61.05,True,True,False,0.57,4.51,0.03894823,0.03813231,2.14,1.96,True,4.65,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",942.54,2026-07-28,2.3,2.18,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,5.49
MPHASIS,MphasiS Ltd.,MPHASIS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-12,2537.6,0.3,3.15,6.97,365527.0,647922.0,0.56,927561350.9,64.21,60.53,True,True,True,6.02,10.3,0.10719635,0.09960638,7.62,4.83,True,0.0,No clear setup,,,,,,,,,,,Strengthening,5.47
RITES,RITES Ltd.,RITES.NS,Construction,True,,NIFTY 500,^CRSLDX,2026-08-12,223.55,-1.38,-1.08,1.24,447470.0,813203.0,0.55,100031919.87,53.33,59.49,True,True,True,1.6,3.93,0.00944347,0.00929591,1.59,-0.79,True,3.23,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",219.38,,,1.9,,,219.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.47
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-12,11679.0,-1.82,-0.68,0.46,244681.0,443112.0,0.55,2857629399.0,58.45,62.97,True,True,True,2.04,7.84,0.49335833,0.46686365,5.68,-1.27,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",8993.75,,,29.86,,,8993.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Setup watch: Possible inverse H&S,5.44
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,743.3,-1.07,5.22,31.91,976717.0,3047341.0,0.32,725993734.18,77.96,78.11,True,True,True,14.82,23.88,0.03139937,0.02590333,21.22,29.63,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",559.28,,,32.9,,,559.28,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,1569.4,2.88,6.7,21.06,4521050.0,5156547.0,0.88,7095335980.38,79.64,78.42,True,True,True,17.57,33.03,0.06629648,0.05093158,30.17,18.97,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",753.88,,,108.18,,,753.88,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-12,169.5,0.14,9.82,19.27,15745045.0,23205296.0,0.68,2668785127.5,76.56,63.68,True,True,True,11.44,14.77,0.00716022,0.00637628,12.29,17.22,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",130.43,,,29.95,,,130.43,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,1850.0,-0.43,0.82,19.02,1088423.0,2167380.0,0.5,2013582550.0,77.7,79.27,True,True,True,7.03,17.97,0.07814992,0.06765617,15.51,16.97,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1092.9,,,69.27,,,1092.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,8600.0,0.25,2.53,18.73,557108.0,572662.0,0.97,4791128800.0,78.52,78.89,True,True,True,9.6,20.01,0.36329152,0.3093136,17.45,16.68,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",6880.5,,,24.99,,,6880.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
PAYTM,One 97 Communications Ltd.,PAYTM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-12,1610.0,1.02,12.67,17.69,2606484.0,4860848.0,0.54,4196439240.0,84.19,72.61,True,True,True,16.34,28.89,0.06801155,0.05385453,26.29,15.66,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1382.1,,,16.49,,,1382.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
GLAND,Gland Pharma Ltd.,GLAND.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,2891.2,-1.14,14.46,17.07,732462.0,882842.0,0.83,2117694098.64,75.66,59.61,True,True,True,14.37,20.26,0.12213354,0.10390396,17.54,14.73,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1853.35,,,56.0,,,1853.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-12,1953.3,0.17,3.51,12.26,351480.0,497817.0,0.71,686545901.16,76.48,71.94,True,True,True,7.27,14.3,0.08251364,0.07375096,11.88,10.02,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1472.75,,,32.63,,,1472.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
WELCORP,Welspun Corp Ltd.,WELCORP.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-12,1867.6,1.67,4.45,11.16,583797.0,777366.0,0.75,1090299262.95,75.2,71.51,True,True,True,9.76,19.68,0.0788934,0.06733683,17.16,9.24,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",837.45,,,123.01,,,837.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,5.39
