symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
M&M,Mahindra & Mahindra,M&M.NS,True,2026-08-26,3398.2,-1.3,-0.49,5.48,0.32,54.24,57.84,False,True,True,-0.73,4.58,0.14037653,0.1341542,4.64,5.66,True,Strengthening,4.93
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-08-26,2010.0,0.3,-0.1,4.45,0.44,55.76,57.88,False,True,True,-0.79,4.79,0.08303126,0.07921274,4.82,4.63,True,Strengthening,4.73
SBIN,State Bank of India,SBIN.NS,True,2026-08-26,1052.0,0.38,0.32,3.78,0.57,51.16,49.36,False,True,True,-0.5,0.9,0.04345716,0.04305144,0.94,3.96,True,Strengthening,4.59
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-26,1430.0,0.51,2.0,0.29,0.45,55.29,45.25,True,True,True,0.23,1.69,0.05907199,0.05804413,1.77,0.46,True,Strengthening,4.59
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-08-26,1085.0,-0.22,0.44,2.9,0.41,51.96,51.52,False,True,True,-1.58,3.33,0.04482036,0.04334753,3.4,3.08,True,Strengthening,4.42
LT,Larsen & Toubro,LT.NS,True,2026-08-26,4038.1,-1.96,-0.08,2.71,0.93,51.47,55.14,False,True,True,-0.23,0.76,0.16681022,0.16555356,0.76,2.89,True,Strengthening,4.38
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-26,11717.0,1.53,2.33,-0.35,0.93,52.18,41.32,False,True,True,-0.62,1.4,0.48401855,0.47721513,1.43,-0.17,True,Neutral / watch,3.77
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-26,1004.0,-1.08,-1.25,-0.82,0.99,47.59,52.89,False,True,True,-1.22,0.81,0.04147432,0.04114824,0.79,-0.65,True,Neutral / watch,3.67
TECHM,Tech Mahindra,TECHM.NS,True,2026-08-26,1571.0,-1.81,-1.18,-4.45,0.6,45.19,50.28,False,True,True,-3.14,2.63,0.06489657,0.06323358,2.63,-4.28,True,Neutral / watch,2.94
BEL,Bharat Electronics,BEL.NS,True,2026-08-26,406.9,-1.54,-0.56,5.14,0.7,50.35,55.6,True,False,False,0.91,-0.25,0.01680867,0.0168643,-0.33,5.32,False,Neutral / watch,2.56
INFY,Infosys,INFY.NS,True,2026-08-26,1120.0,-2.1,0.02,-3.08,0.7,46.98,46.75,False,True,False,-2.86,1.86,0.04626618,0.0455059,1.67,-2.91,True,Neutral / watch,2.42
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-26,1298.5,-1.31,-1.99,-3.41,0.42,48.93,55.57,False,True,False,-3.14,5.18,0.05363985,0.05103091,5.11,-3.24,True,Neutral / watch,2.35
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-26,1182.0,-0.96,1.03,3.48,1.13,46.04,41.12,True,False,False,0.19,-3.91,0.04882734,0.05075981,-3.81,3.66,False,Neutral / watch,2.23
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-26,1255.0,1.62,1.62,1.59,0.66,51.56,43.71,True,False,False,1.15,-2.32,0.0518429,0.05306269,-2.3,1.76,False,Neutral / watch,1.85
TCS,TCS,TCS.NS,True,2026-08-26,2270.0,-1.14,-0.83,-7.22,0.57,45.06,46.95,False,True,False,-3.93,1.5,0.09377162,0.09246085,1.42,-7.06,True,Neutral / watch,1.8
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-26,188.01,0.57,2.18,0.4,1.39,52.39,42.13,True,False,False,0.41,-0.06,0.00776652,0.00777987,-0.17,0.57,False,Neutral / watch,1.61
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-26,553.0,1.15,3.11,-0.66,1.05,52.99,40.18,True,False,False,1.8,-1.12,0.02284392,0.02310425,-1.13,-0.49,False,Weakening,1.4
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-26,8766.5,-1.38,0.19,-1.77,0.37,48.92,47.62,False,False,True,-0.66,-0.14,0.36213609,0.3625302,-0.11,-1.6,False,Weakening,1.28
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-26,1691.5,-0.66,0.57,-1.64,0.97,44.56,39.12,True,False,True,0.25,-4.11,0.06987432,0.07291296,-4.17,-1.47,False,Weakening,1.21
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-26,1298.0,-1.44,-0.99,1.73,0.57,45.73,50.6,False,False,False,-1.14,-0.59,0.05361919,0.05395151,-0.62,1.91,False,Neutral / watch,1.18
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-26,403.5,-0.12,0.88,-0.28,0.74,37.3,28.98,False,False,False,-1.51,-3.98,0.01666822,0.01737979,-4.09,-0.11,False,Mean reversion bounce,0.88
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-26,727.2,-0.04,1.0,-2.81,0.84,38.57,31.53,False,False,False,-0.7,-5.16,0.03003997,0.03166211,-5.12,-2.64,False,Mean reversion bounce,0.37
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-26,1451.5,-1.86,-0.92,-3.45,0.31,42.69,45.19,False,False,True,-3.05,-0.52,0.05996014,0.06026838,-0.51,-3.28,False,Weakening,0.14
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-26,1899.5,-1.17,-0.03,-4.54,0.34,43.31,42.22,False,False,True,-1.69,-0.99,0.07846661,0.07921733,-0.95,-4.38,False,Weakening,-0.08
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-26,2626.5,-0.5,-0.16,-4.78,0.44,37.51,37.08,False,False,True,-2.95,-2.54,0.10849831,0.11137872,-2.59,-4.61,False,Weakening,-0.12
CIPLA,Cipla,CIPLA.NS,True,2026-08-26,1402.7,-1.36,-1.36,-4.86,1.13,37.31,41.4,False,False,True,-3.24,-2.55,0.05794425,0.05938307,-2.42,-4.69,False,Weakening,-0.14
ITC,ITC,ITC.NS,True,2026-08-26,270.25,-0.42,1.2,-5.59,0.82,37.85,28.62,False,False,False,-2.75,-4.31,0.01116378,0.01166777,-4.32,-5.42,False,Mean reversion bounce,-0.18
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-26,265.2,-2.14,0.65,-6.24,0.62,37.21,29.39,False,False,False,-2.63,-5.52,0.01095517,0.01160011,-5.56,-6.08,False,Mean reversion bounce,-0.3
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-26,13520.0,-1.16,-1.24,-2.1,0.57,42.12,46.25,False,False,False,-2.47,-1.47,0.55849883,0.56673317,-1.45,-1.92,False,Weakening,-0.38
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-08-26,1902.1,-2.31,-1.04,-2.47,0.71,44.16,48.24,False,False,False,-2.42,-0.42,0.07857401,0.07892158,-0.44,-2.3,False,Weakening,-0.46
ONGC,ONGC,ONGC.NS,True,2026-08-26,232.21,-0.76,-2.43,-2.56,0.52,32.1,41.44,False,False,False,-2.7,-3.8,0.00959238,0.00998238,-3.91,-2.39,False,Weakening,-0.48
NTPC,NTPC,NTPC.NS,True,2026-08-26,334.6,-1.54,-0.58,-2.59,0.71,38.06,39.09,False,False,False,-2.0,-3.8,0.01382202,0.01437308,-3.83,-2.42,False,Weakening,-0.48
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-26,241.0,-0.88,-0.88,-3.17,0.41,42.44,44.34,False,False,False,-4.17,-1.05,0.00995549,0.01006226,-1.06,-3.0,False,Weakening,-0.6
TRENT,Trent,TRENT.NS,True,2026-08-26,2908.2,-0.74,-1.52,-3.23,0.46,41.62,45.32,False,False,False,-2.82,-3.97,0.12013508,0.12501751,-3.91,-3.06,False,Weakening,-0.61
WIPRO,Wipro,WIPRO.NS,True,2026-08-26,177.35,-1.52,-1.23,-3.41,0.87,41.74,46.17,False,False,False,-3.27,-0.31,0.00732617,0.00735595,-0.4,-3.24,False,Weakening,-0.65
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-26,1047.1,-1.26,-1.96,-4.47,0.8,40.43,44.28,False,False,False,-2.79,-4.12,0.04325474,0.0451144,-4.12,-4.3,False,Weakening,-0.86
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-26,2021.0,-0.16,0.01,-4.57,0.63,38.98,37.22,False,False,False,-2.17,-4.56,0.08348566,0.08748575,-4.57,-4.4,False,Weakening,-0.88
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-26,1768.2,0.75,-0.69,-6.69,1.18,37.56,36.08,False,False,False,-3.14,-2.83,0.07304272,0.07520616,-2.88,-6.52,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
