symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-08,997.7,-0.03,0.51,-1.11,0.88,47.49,44.54,False,False,True,-0.97,-1.17,0.04221264,0.0417245,1.17,2.39,True,Neutral / watch,3.28
ONGC,ONGC,ONGC.NS,True,2026-09-08,236.0,0.98,-0.19,-1.44,0.73,46.8,46.02,True,False,False,0.01,-1.85,0.00998515,0.00993892,0.47,2.05,True,Neutral / watch,3.11
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-09-08,1244.9,-1.67,-1.04,1.23,0.79,46.37,50.65,False,False,False,-0.33,-1.76,0.05267166,0.05237621,0.56,4.81,True,Neutral / watch,2.96
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-08,1399.4,-1.97,-2.68,-2.11,1.41,42.22,54.12,False,False,True,-1.62,-1.81,0.05920855,0.05890447,0.52,1.35,True,Neutral / watch,2.27
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-09-08,184.15,-0.79,0.04,-2.18,0.88,45.02,43.07,False,False,False,-0.62,-1.39,0.00779138,0.00771776,0.95,1.28,True,Neutral / watch,2.26
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-08,1294.9,-1.11,-1.08,-2.19,0.93,46.62,51.47,False,False,False,-0.99,-0.64,0.05478716,0.05386564,1.71,1.27,True,Neutral / watch,2.25
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-08,7747.5,0.98,-2.79,-3.16,1.11,43.13,52.45,False,False,True,-2.55,-0.2,0.32779637,0.32081311,2.18,0.27,True,Neutral / watch,2.05
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-08,2953.1,0.11,3.11,-1.42,0.52,45.29,35.72,False,False,True,-1.39,-3.33,0.12494553,0.12626341,-1.04,2.07,False,Neutral / watch,2.01
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-08,1054.1,-0.56,0.02,-3.59,0.8,43.65,42.53,False,False,True,-2.07,-1.14,0.04459892,0.04406238,1.22,-0.17,True,Neutral / watch,1.97
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-08,1938.1,-0.03,-1.72,-4.62,1.11,40.43,46.53,False,False,True,-3.05,-0.93,0.08200092,0.0808426,1.43,-1.24,True,Neutral / watch,1.75
TECHM,Tech Mahindra,TECHM.NS,True,2026-09-08,1559.0,-0.32,-4.82,-5.11,0.74,41.28,59.57,False,False,True,-2.72,-0.68,0.06596122,0.06486688,1.69,-1.75,True,Neutral / watch,1.65
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-08,1277.0,-0.45,-5.51,-6.47,1.17,43.67,59.29,False,True,False,-3.13,0.22,0.05402981,0.0526542,2.61,-3.16,True,Neutral / watch,1.57
LT,Larsen & Toubro,LT.NS,True,2026-09-08,3946.1,-1.32,-0.85,-2.26,0.92,41.37,44.24,False,False,False,-2.23,-0.67,0.16695931,0.16419183,1.69,1.2,True,Neutral / watch,1.44
NTPC,NTPC,NTPC.NS,True,2026-09-08,330.8,-0.36,1.01,-2.26,0.89,38.91,31.2,False,False,False,-1.22,-3.44,0.01399613,0.01415932,-1.15,1.2,False,Mean reversion bounce,1.14
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-09-08,5333.5,1.2,-3.99,-9.07,0.69,42.38,51.1,False,True,False,-4.57,0.05,0.22566014,0.22027645,2.44,-5.85,True,Neutral / watch,1.03
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-09-08,1885.9,-0.48,-2.23,-2.89,0.95,42.05,50.66,False,False,True,-1.46,-2.32,0.07979234,0.0797959,-0.0,0.55,False,Neutral / watch,0.91
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-08,533.8,0.11,-1.2,-0.41,1.28,42.6,43.86,False,False,False,-1.49,-3.04,0.02258505,0.02275507,-0.75,3.11,False,Neutral / watch,0.62
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-08,265.75,-0.26,0.45,-0.82,0.9,41.45,38.13,False,False,False,-0.36,-3.93,0.01124387,0.01143335,-1.66,2.69,False,Neutral / watch,0.54
CIPLA,Cipla,CIPLA.NS,True,2026-09-08,1384.0,-0.79,-2.74,-5.4,1.03,37.41,46.4,False,False,True,-2.66,-3.65,0.05855698,0.05936254,-1.36,-2.05,False,Weakening,0.39
TCS,TCS,TCS.NS,True,2026-09-08,2255.5,-0.64,-4.79,-7.78,0.83,43.18,55.17,False,False,False,-2.52,-1.03,0.0954301,0.09417568,1.33,-4.51,True,Neutral / watch,0.3
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-08,1400.5,0.18,-2.62,-6.21,0.85,36.07,42.27,False,False,True,-3.87,-4.55,0.05925509,0.06063287,-2.27,-2.89,False,Weakening,0.22
TRENT,Trent,TRENT.NS,True,2026-09-08,2793.6,-0.74,-2.15,-6.88,0.86,33.68,36.91,False,False,True,-3.79,-5.71,0.11819709,0.12242823,-3.46,-3.58,False,Weakening,0.08
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-08,703.0,-1.06,-1.25,-3.57,0.77,35.43,35.52,False,False,False,-2.18,-6.55,0.0297439,0.0310914,-4.33,-0.15,False,Weakening,-0.03
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-08,1844.0,-0.54,-1.77,-3.72,0.61,40.84,44.08,False,False,False,-3.18,-3.92,0.07801956,0.07931923,-1.64,-0.31,False,Weakening,-0.06
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-08,1980.0,1.02,-0.74,-4.11,1.05,39.83,38.21,False,False,False,-1.72,-5.03,0.08377371,0.08616276,-2.77,-0.72,False,Weakening,-0.14
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-09-08,1151.0,0.59,-1.71,-4.48,0.47,40.07,44.3,False,False,False,-2.06,-4.37,0.04869876,0.04974865,-2.11,-1.1,False,Weakening,-0.22
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-08,1029.0,-0.77,-2.84,-8.93,0.72,36.86,42.33,False,False,True,-6.01,-4.11,0.04353694,0.04434503,-1.82,-5.71,False,Weakening,-0.34
SBIN,State Bank of India,SBIN.NS,True,2026-09-08,1008.0,0.21,-2.56,-5.44,0.9,37.13,44.5,False,False,False,-3.5,-3.18,0.04264843,0.04302761,-0.88,-2.09,False,Weakening,-0.42
ITC,ITC,ITC.NS,True,2026-09-08,263.5,0.0,-1.16,-5.56,0.54,39.34,41.68,False,False,False,-1.91,-5.11,0.01114867,0.01147645,-2.86,-2.21,False,Weakening,-0.44
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-08,1014.1,-0.09,-1.59,-5.93,0.62,35.02,36.17,False,False,False,-3.1,-5.82,0.04290652,0.04450123,-3.58,-2.6,False,Weakening,-0.52
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-08,11009.0,-1.49,-3.43,-6.54,1.36,31.53,39.41,False,False,False,-4.34,-5.85,0.46579029,0.48325954,-3.61,-3.24,False,Weakening,-0.65
WIPRO,Wipro,WIPRO.NS,True,2026-09-08,171.5,-0.75,-5.61,-7.1,0.86,35.82,50.84,False,False,False,-4.41,-4.27,0.00725616,0.00740315,-1.99,-3.81,False,Weakening,-0.76
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-08,1696.6,-2.04,-2.46,-7.67,0.59,34.14,32.43,False,False,False,-3.87,-6.43,0.07178307,0.07492934,-4.2,-4.41,False,Weakening,-0.88
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-08,233.15,-0.53,-1.14,-7.75,0.71,37.03,38.25,False,False,False,-3.84,-4.24,0.00986457,0.01006024,-1.94,-4.49,False,Weakening,-0.9
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-08,3160.0,0.0,-3.04,-8.67,1.03,33.94,40.05,False,False,False,-5.13,-3.63,0.13369946,0.13549752,-1.33,-5.44,False,Weakening,-1.09
INFY,Infosys,INFY.NS,True,2026-09-08,1082.0,-0.51,-6.4,-9.13,0.82,39.09,55.34,False,False,False,-4.48,-2.77,0.04577937,0.04598577,-0.45,-5.91,False,Weakening,-1.18
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-08,2481.6,-0.77,-3.65,-9.28,0.65,27.42,34.93,False,False,False,-5.21,-7.26,0.10499638,0.1105752,-5.05,-6.07,False,Weakening,-1.2
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-08,12641.0,-0.93,-2.39,-9.64,1.09,27.33,30.44,False,False,False,-5.69,-7.89,0.53484013,0.56709249,-5.69,-6.44,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
