symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
BAJAJ-AUTO,Bajaj Auto,BAJAJ-AUTO.NS,True,2026-09-25,11281.0,0.65,-1.17,-5.28,0.58,40.33,42.14,False,False,True,-3.46,-2.64,0.48750027,0.48072934,1.41,0.66,True,Neutral / watch,2.13
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-25,531.0,0.78,-3.62,-3.1,0.92,45.49,55.22,False,False,False,-1.26,-2.28,0.02294678,0.02270531,1.06,0.45,True,Neutral / watch,2.09
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-25,2916.5,0.57,-3.43,-7.95,0.27,43.58,51.8,False,False,True,-1.52,-3.21,0.12603444,0.12577042,0.21,-1.96,True,Neutral / watch,1.61
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-09-25,1222.4,3.03,-2.75,-3.37,1.41,44.65,52.13,False,False,False,-1.99,-1.69,0.05282513,0.05193206,1.72,1.89,True,Neutral / watch,1.58
BEL,Bharat Electronics,BEL.NS,True,2026-09-25,393.55,0.4,0.06,-4.45,0.63,43.11,41.77,False,False,False,-1.8,-2.23,0.01700698,0.01679176,1.28,1.18,True,Neutral / watch,1.44
LT,Larsen & Toubro,LT.NS,True,2026-09-25,3876.2,0.46,-0.23,-4.19,0.88,43.85,41.76,False,False,False,-1.17,-2.17,0.16750718,0.16485476,1.61,0.42,True,Neutral / watch,1.28
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-25,1226.0,0.56,-0.03,-4.74,1.07,37.4,31.96,False,False,False,-3.17,-4.88,0.0529807,0.05377908,-1.48,-1.19,False,Mean reversion bounce,0.66
HINDALCO,Hindalco,HINDALCO.NS,True,2026-09-25,977.0,-0.51,-0.96,-5.82,0.7,43.61,44.16,False,False,False,-1.78,-2.78,0.04222035,0.04182236,0.95,-2.94,True,Neutral / watch,0.61
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-25,2444.0,2.14,-0.3,-6.31,0.76,39.53,33.89,False,False,False,-1.54,-6.43,0.1056157,0.10913165,-3.22,-2.66,False,Mean reversion bounce,0.37
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-25,1942.9,0.49,0.56,-3.36,0.57,42.45,36.86,False,False,False,-0.45,-4.23,0.08396102,0.08478063,-0.97,0.57,False,Neutral / watch,0.11
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-25,996.9,1.52,-4.17,-7.69,0.9,40.32,46.26,False,False,True,-3.52,-6.44,0.04308031,0.04440104,-2.97,-3.88,False,Weakening,0.02
TRENT,Trent,TRENT.NS,True,2026-09-25,2669.3,-1.14,-5.48,-7.89,1.51,29.66,45.39,False,False,False,-4.6,-7.92,0.11535187,0.1208289,-4.53,-3.98,False,Weakening,0.0
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-25,227.0,-0.09,-1.26,-4.78,0.64,36.72,39.36,False,False,False,-2.08,-5.82,0.00980964,0.01005252,-2.42,-1.47,False,Weakening,-0.29
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-25,3035.0,1.75,-0.56,-8.97,1.05,35.02,30.48,False,False,False,-2.47,-6.92,0.13115533,0.13586173,-3.46,-6.57,False,Mean reversion bounce,-0.3
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-25,983.2,-0.31,-1.29,-5.53,0.77,36.53,37.52,False,False,False,-2.0,-6.26,0.04248828,0.04383256,-3.07,-1.77,False,Weakening,-0.35
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-25,1362.6,0.86,-0.71,-6.32,0.31,39.48,35.41,False,False,False,-2.22,-5.95,0.05888378,0.06040594,-2.52,-1.8,False,Weakening,-0.36
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-25,1785.4,-0.58,-5.7,-5.15,0.8,38.05,54.16,False,False,False,-2.79,-5.94,0.07715477,0.07917231,-2.55,-1.81,False,Weakening,-0.36
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-25,1771.0,0.49,-4.4,-11.54,2.06,27.97,32.34,False,False,False,-6.72,-9.34,0.07653249,0.08126398,-5.82,-7.83,False,Weakening,-0.4
SBIN,State Bank of India,SBIN.NS,True,2026-09-25,983.0,0.46,-1.33,-6.16,0.5,39.58,41.86,False,False,False,-1.96,-4.55,0.04247964,0.04297573,-1.15,-2.25,False,Weakening,-0.45
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-25,1326.8,-0.58,-0.9,-6.75,1.19,28.6,29.93,False,False,False,-3.9,-6.01,0.0573367,0.05889251,-2.64,-2.94,False,Weakening,-0.59
WIPRO,Wipro,WIPRO.NS,True,2026-09-25,164.02,0.23,-1.68,-9.36,0.91,33.75,35.26,False,False,False,-3.55,-7.29,0.00708801,0.00737847,-3.94,-3.25,False,Weakening,-0.65
TCS,TCS,TCS.NS,True,2026-09-25,2082.0,-0.24,-1.09,-11.1,1.12,31.99,32.21,False,False,False,-6.02,-9.06,0.08997213,0.09532083,-5.61,-4.05,False,Weakening,-0.81
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-25,7360.0,0.29,-2.08,-8.67,0.47,31.73,35.75,False,False,False,-3.12,-5.61,0.31805709,0.3246688,-2.04,-4.18,False,Weakening,-0.84
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-25,912.2,-0.79,-5.6,-8.23,0.65,29.14,41.64,False,False,False,-6.34,-8.75,0.03942006,0.04171302,-5.5,-4.95,False,Weakening,-0.99
INFY,Infosys,INFY.NS,True,2026-09-25,1000.2,-1.41,-4.87,-12.57,1.15,29.9,39.22,False,False,False,-6.33,-9.59,0.04322292,0.04610184,-6.24,-6.58,False,Weakening,-1.2
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-25,12065.0,0.63,-0.31,-9.8,0.68,29.61,24.72,False,False,False,-3.39,-9.1,0.52138026,0.55487615,-6.04,-6.65,False,Weakening,-1.2
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-25,994.1,0.41,-1.57,-8.54,0.65,37.45,39.7,False,False,False,-2.86,-6.58,0.04295931,0.04434006,-3.11,-6.94,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
