symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-21,1005.6,-0.24,-1.49,0.96,0.89,48.53,54.49,False,True,True,-0.94,1.48,0.04146462,0.04097089,1.21,-1.06,True,Neutral / watch,3.59
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-21,1420.0,0.57,0.21,-0.06,0.43,51.78,50.17,False,True,True,-0.51,1.42,0.05855187,0.0578575,1.2,-2.06,True,Neutral / watch,3.39
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-21,11570.0,-0.04,-0.42,-0.34,0.57,45.96,46.06,False,True,True,-2.01,0.33,0.47707406,0.47650217,0.12,-2.33,True,Neutral / watch,3.33
WIPRO,Wipro,WIPRO.NS,True,2026-08-21,180.79,-0.12,-1.74,3.24,0.37,48.78,54.92,False,True,False,-1.51,1.58,0.00745464,0.00736342,1.24,1.18,True,Strengthening,3.24
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-21,1302.5,-1.21,-4.23,2.48,0.61,50.37,67.07,False,True,False,-2.92,6.41,0.05370691,0.0506004,6.14,0.43,True,Strengthening,3.09
TCS,TCS,TCS.NS,True,2026-08-21,2302.0,0.17,-2.5,2.12,0.58,48.3,53.16,False,True,False,-3.17,3.21,0.09492001,0.09225811,2.89,0.08,True,Strengthening,3.02
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-21,244.0,-0.25,-2.03,4.2,0.3,45.49,50.56,False,True,False,-2.88,0.21,0.01006103,0.01006431,-0.03,2.12,False,Neutral / watch,2.22
CIPLA,Cipla,CIPLA.NS,True,2026-08-21,1432.2,-0.4,-1.23,1.53,0.8,45.91,50.72,False,False,True,-1.43,-0.28,0.05905492,0.05934736,-0.49,-0.5,False,Weakening,1.5
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-21,1245.8,-0.42,2.33,1.51,0.66,47.65,36.1,True,False,False,0.57,-3.57,0.05136896,0.05342161,-3.84,-0.52,False,Weakening,1.4
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-21,272.4,2.87,2.39,-5.48,1.95,45.89,29.56,False,False,False,-0.88,-3.3,0.01123206,0.01165255,-3.61,-7.37,False,Mean reversion bounce,1.3
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-21,554.8,2.36,3.54,-0.05,0.97,54.59,38.06,True,False,False,1.99,-1.08,0.02287646,0.02317269,-1.28,-2.04,False,Weakening,1.09
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-21,2997.0,0.07,-1.26,-0.97,0.8,45.5,49.78,False,False,True,-0.63,-1.99,0.12357744,0.12636103,-2.2,-2.95,False,Weakening,1.01
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-21,8693.0,-0.48,-2.55,-1.16,0.46,45.18,54.75,False,False,True,-1.65,-0.73,0.35844466,0.36206125,-1.0,-3.14,False,Weakening,0.97
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-21,1174.7,-0.45,-2.11,2.0,0.73,43.2,49.44,True,False,False,0.15,-4.87,0.04843724,0.05101652,-5.06,-0.04,False,Weakening,0.69
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-21,2640.0,0.56,-2.09,0.08,0.33,39.6,45.7,False,False,True,-2.98,-2.22,0.108857,0.11171283,-2.56,-1.92,False,Weakening,0.42
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-21,1700.0,0.24,0.0,-3.86,0.5,44.54,42.52,True,False,True,0.16,-4.05,0.07009731,0.07330234,-4.37,-5.78,False,Weakening,0.34
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-21,726.95,0.26,-0.01,-2.13,0.97,37.81,33.86,False,False,False,-1.0,-5.5,0.02997485,0.03178963,-5.71,-4.09,False,Mean reversion bounce,0.08
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-21,1902.4,-0.08,-1.43,-1.99,0.64,43.09,47.16,False,False,True,-2.07,-0.51,0.07844302,0.07902514,-0.74,-3.95,False,Weakening,0.01
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-21,13565.0,-1.77,-1.94,1.93,0.6,42.76,51.05,False,False,False,-2.23,-1.13,0.55933531,0.56703821,-1.36,-0.11,False,Weakening,-0.02
TRENT,Trent,TRENT.NS,True,2026-08-21,2924.0,-1.55,-1.81,1.16,0.49,42.33,47.59,False,False,False,-2.51,-3.55,0.12056738,0.12498882,-3.54,-0.86,False,Weakening,-0.17
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-21,405.2,0.67,-0.47,-3.93,1.42,38.17,34.34,False,False,False,-1.3,-4.12,0.0167079,0.01748731,-4.46,-5.85,False,Mean reversion bounce,-0.27
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-21,183.0,-0.27,-0.27,0.18,1.24,40.3,40.08,False,False,False,-2.08,-3.04,0.00754577,0.00781338,-3.43,-1.82,False,Weakening,-0.36
NTPC,NTPC,NTPC.NS,True,2026-08-21,340.0,0.74,0.0,-2.07,0.72,44.53,42.27,False,False,False,-0.77,-2.5,0.01401946,0.01442488,-2.81,-4.03,False,Weakening,-0.81
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-21,1792.9,0.61,-0.12,-3.53,0.74,40.46,38.37,False,False,False,-2.76,-1.51,0.07392792,0.07524128,-1.75,-5.46,False,Weakening,-1.09
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-21,1049.0,-0.69,-2.83,-3.58,0.78,39.91,46.4,False,False,False,-3.14,-4.28,0.04325416,0.04529765,-4.51,-5.51,False,Weakening,-1.1
ITC,ITC,ITC.NS,True,2026-08-21,269.4,-0.83,-3.16,-4.96,0.54,35.37,41.07,False,False,False,-3.84,-5.0,0.01110836,0.01172463,-5.26,-6.86,False,Weakening,-1.2
ONGC,ONGC,ONGC.NS,True,2026-08-21,236.4,-0.88,0.0,-4.97,1.0,38.85,36.41,False,False,False,-1.22,-2.34,0.00974765,0.01002252,-2.74,-6.87,False,Weakening,-1.2
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-21,2015.0,-0.64,-2.99,-6.06,0.46,37.02,44.61,False,False,False,-3.03,-5.21,0.08308593,0.08789888,-5.48,-7.94,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
