symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-17,1470.0,-1.94,-3.83,1.64,0.66,46.19,63.59,False,True,True,-1.86,1.43,0.06052459,0.06011795,0.68,1.43,True,Strengthening,4.09
BEL,Bharat Electronics,BEL.NS,True,2026-08-17,412.45,0.4,2.14,1.19,0.57,60.27,52.18,True,True,False,3.14,1.17,0.01698188,0.01692534,0.33,0.99,True,Strengthening,3.9
WIPRO,Wipro,WIPRO.NS,True,2026-08-17,181.9,-1.14,-1.94,4.31,0.33,50.19,58.4,False,True,False,-0.2,2.31,0.0074894,0.0073822,1.45,4.1,True,Strengthening,3.82
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-17,11681.0,0.53,-2.97,0.14,0.69,48.29,62.56,False,True,True,-1.36,1.87,0.48094401,0.47506547,1.24,-0.06,True,Neutral / watch,3.79
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-17,8825.5,-1.06,-0.86,-0.78,0.96,50.77,53.66,False,True,True,-0.43,1.02,0.36337397,0.36229175,0.3,-0.98,True,Neutral / watch,3.6
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-17,1316.0,0.46,-0.85,-0.54,1.19,52.55,56.46,True,True,False,1.08,1.0,0.05418392,0.05402068,0.3,-0.74,True,Neutral / watch,3.55
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-17,13760.0,-0.53,-2.39,2.84,0.45,48.55,60.29,False,True,False,-0.36,0.67,0.56654307,0.56632975,0.04,2.63,True,Strengthening,3.53
TCS,TCS,TCS.NS,True,2026-08-17,2313.2,-2.02,-4.64,2.76,0.62,48.86,60.53,False,True,False,-2.2,4.29,0.09524182,0.09204499,3.47,2.55,True,Strengthening,3.51
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-17,1010.6,-1.0,-1.63,-2.15,0.55,50.78,57.67,False,True,True,-0.88,2.89,0.04160962,0.04071711,2.19,-2.35,True,Neutral / watch,3.33
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-17,1415.3,-0.12,-1.15,-2.26,0.49,49.62,55.17,False,True,True,-1.1,1.76,0.05827242,0.05758037,1.2,-2.46,True,Neutral / watch,3.31
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-17,392.7,0.4,-0.2,2.79,0.47,52.95,54.0,True,True,False,0.58,0.35,0.01616871,0.01621283,-0.27,2.58,False,Neutral / watch,3.02
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-17,1192.0,-0.67,2.87,-2.54,0.95,47.09,35.73,True,False,False,1.61,-4.02,0.04907844,0.05149059,-4.68,-2.74,False,Weakening,0.95
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-17,2687.5,-0.33,-2.27,-0.06,0.31,44.85,55.88,False,False,True,-1.44,-0.56,0.11065294,0.11224702,-1.42,0.14,False,Neutral / watch,0.83
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-17,186.0,1.36,-2.23,-0.22,0.77,45.79,52.27,False,False,False,-0.59,-1.97,0.00765821,0.00788341,-2.86,-0.42,False,Weakening,0.72
CIPLA,Cipla,CIPLA.NS,True,2026-08-17,1431.5,-1.28,-2.47,-0.7,0.57,44.44,57.42,False,False,True,-1.23,-0.05,0.05893942,0.05937904,-0.74,-0.9,False,Weakening,0.62
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-17,1691.0,-0.53,0.59,-8.3,0.68,40.82,33.28,False,False,True,-1.68,-5.05,0.06962386,0.07392934,-5.82,-8.48,False,Mean reversion bounce,0.5
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-17,3007.3,-0.92,-0.09,-5.53,0.86,46.48,44.76,False,False,True,-0.91,-1.49,0.12382013,0.12661324,-2.21,-5.72,False,Weakening,0.46
TRENT,Trent,TRENT.NS,True,2026-08-17,2946.0,-1.07,-2.61,0.69,0.64,44.21,52.32,False,False,False,-1.38,-2.3,0.12129621,0.12467832,-2.71,0.48,False,Neutral / watch,0.1
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-17,1882.0,-2.49,-3.21,-3.8,0.79,34.87,51.92,False,False,True,-3.66,-1.13,0.07748794,0.07890427,-1.79,-4.0,False,Weakening,0.0
ONGC,ONGC,ONGC.NS,True,2026-08-17,238.49,0.88,-0.56,-4.44,2.04,41.78,41.61,False,False,False,-1.39,-1.94,0.00981939,0.01012164,-2.99,-4.64,False,Weakening,-0.13
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-17,729.0,0.28,-0.27,-6.25,0.52,35.56,34.5,False,False,False,-1.45,-5.38,0.03001525,0.03191398,-5.95,-6.44,False,Mean reversion bounce,-0.3
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-17,1072.6,-0.64,-3.26,-1.77,0.58,44.82,52.8,False,False,False,-1.58,-2.46,0.04416236,0.04561611,-3.19,-1.97,False,Weakening,-0.39
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-17,1790.4,-0.26,-3.48,-1.87,0.28,37.52,50.82,False,False,False,-3.45,-1.42,0.07371648,0.07536308,-2.18,-2.07,False,Weakening,-0.41
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-17,1227.3,0.81,-1.6,-2.29,0.9,40.18,43.24,False,False,False,-0.81,-5.44,0.05053186,0.05378214,-6.04,-2.48,False,Weakening,-0.5
NTPC,NTPC,NTPC.NS,True,2026-08-17,337.0,-0.88,-1.01,-2.95,0.86,39.49,40.55,False,False,False,-2.27,-3.7,0.01387536,0.01453353,-4.53,-3.15,False,Weakening,-0.63
ITC,ITC,ITC.NS,True,2026-08-17,273.05,-1.85,-3.4,-3.41,0.82,34.54,45.94,False,False,False,-3.38,-4.07,0.01124234,0.01180375,-4.76,-3.61,False,Weakening,-0.72
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-17,408.45,0.33,-0.62,-3.61,0.7,36.82,36.35,False,False,False,-1.43,-4.12,0.01681719,0.01770871,-5.03,-3.8,False,Weakening,-0.76
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-17,543.0,1.33,0.56,-3.83,0.92,44.45,39.6,False,False,False,-0.63,-3.29,0.02235704,0.02328485,-3.98,-4.03,False,Weakening,-0.81
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-17,2055.0,-1.06,-1.54,-3.96,0.56,41.59,44.79,False,False,False,-2.29,-3.71,0.0846109,0.08850282,-4.4,-4.15,False,Weakening,-0.83
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-17,266.15,0.04,-1.46,-7.81,0.78,29.79,31.52,False,False,False,-4.64,-6.02,0.01095824,0.01176047,-6.82,-8.0,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
