symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
M&M,Mahindra & Mahindra,M&M.NS,True,2026-08-07,3492.2,2.53,2.76,11.59,0.83,68.93,67.01,True,True,True,7.13,11.3,0.14224442,0.13066795,8.86,10.03,True,Strengthening,4.9
INFY,Infosys,INFY.NS,True,2026-08-07,1174.6,0.82,3.94,9.98,0.39,62.15,57.7,True,True,False,5.64,6.47,0.04784385,0.04609758,3.79,8.44,True,Strengthening,4.9
TITAN,Titan,TITAN.NS,True,2026-08-07,4986.8,1.51,2.82,9.46,0.82,74.96,77.74,True,True,True,4.96,11.53,0.20312252,0.18631546,9.02,6.84,True,Strengthening,4.9
WIPRO,Wipro,WIPRO.NS,True,2026-08-07,187.2,0.58,1.93,7.91,0.32,62.48,60.76,True,True,False,4.28,4.26,0.00762504,0.00751441,1.47,6.4,True,Strengthening,4.9
GRASIM,Grasim,GRASIM.NS,True,2026-08-07,3283.0,1.83,5.46,4.73,0.91,61.42,48.29,True,True,True,4.26,4.67,0.13372328,0.13095933,2.11,1.88,True,Strengthening,4.88
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-08-07,1958.6,0.54,-0.68,3.27,0.31,60.35,67.19,True,True,True,1.61,4.62,0.07977777,0.07802767,2.24,1.83,True,Strengthening,4.87
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-07,258.95,-1.58,0.97,7.02,0.29,62.36,66.09,True,True,False,5.43,7.52,0.01054756,0.01003992,5.06,5.52,True,Strengthening,4.8
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-07,1429.4,-1.93,0.42,2.87,0.67,54.83,59.44,True,True,True,0.02,4.44,0.05822238,0.05693066,2.27,1.43,True,Strengthening,4.79
CIPLA,Cipla,CIPLA.NS,True,2026-08-07,1464.3,-0.86,-0.6,1.73,0.33,56.57,61.52,True,True,True,1.52,2.89,0.05964392,0.05929624,0.59,0.31,True,Strengthening,4.56
SBIN,State Bank of India,SBIN.NS,True,2026-08-07,1085.3,0.03,5.64,4.76,0.82,68.32,50.86,True,True,True,4.72,5.87,0.04420648,0.0426712,3.6,3.29,True,Strengthening,4.36
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-07,8948.0,-0.3,-0.45,1.16,0.76,55.97,64.63,True,True,True,0.55,3.25,0.36447027,0.36120777,0.9,-1.26,True,Neutral / watch,4.25
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-07,1354.0,1.42,0.53,17.5,0.34,68.4,74.96,True,True,False,5.96,14.19,0.05515118,0.0494891,11.44,15.86,True,Strengthening,4.1
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-07,13984.0,0.32,-0.45,2.89,0.46,58.13,60.88,True,True,False,2.32,3.43,0.56959681,0.56358418,1.07,0.42,True,Strengthening,3.78
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-07,1331.3,0.48,1.8,1.8,0.61,57.96,53.42,True,True,False,2.62,2.4,0.05422656,0.05421611,0.02,0.37,True,Strengthening,3.77
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-07,1861.0,-0.03,-0.88,2.16,0.15,52.52,59.06,True,True,False,0.07,2.76,0.07580232,0.07564002,0.21,-0.29,True,Neutral / watch,3.64
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-07,1939.9,-0.57,-2.54,0.23,0.59,50.72,66.91,False,True,True,-0.89,2.87,0.07901608,0.07856274,0.58,-1.18,True,Neutral / watch,3.56
LT,Larsen & Toubro,LT.NS,True,2026-08-07,4049.2,-0.31,2.8,2.62,0.29,60.84,52.84,True,True,True,4.01,1.47,0.16493216,0.16630624,-0.83,1.18,False,Neutral / watch,3.54
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-07,1009.4,-0.67,-0.2,-0.57,0.34,52.51,54.69,False,True,True,-0.87,4.5,0.04111492,0.0402844,2.06,-2.95,True,Neutral / watch,3.21
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-07,2716.0,-1.42,-1.1,1.58,0.46,50.71,59.94,True,True,True,0.3,0.91,0.11062821,0.11228612,-1.48,-0.85,False,Weakening,3.13
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-07,389.7,-1.09,0.08,3.51,0.27,50.53,53.08,True,True,False,0.84,0.05,0.01587328,0.0162328,-2.21,1.03,False,Neutral / watch,2.71
TRENT,Trent,TRENT.NS,True,2026-08-07,3003.0,-3.35,0.13,3.41,1.47,50.46,53.94,True,True,False,1.82,0.51,0.12231831,0.12426175,-1.56,0.93,False,Neutral / watch,2.69
ITC,ITC,ITC.NS,True,2026-08-07,285.05,-0.3,1.44,1.17,0.24,50.24,43.66,True,True,False,0.76,0.06,0.01161067,0.01187804,-2.25,-0.25,False,Weakening,2.45
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-07,187.8,-0.79,-1.0,-1.77,0.27,47.31,52.49,True,False,False,0.38,-2.15,0.00764948,0.00801973,-4.62,-3.15,False,Weakening,0.87
BEL,Bharat Electronics,BEL.NS,True,2026-08-07,400.4,0.3,3.24,-3.48,0.5,48.4,33.3,False,False,False,-0.07,-1.93,0.01630911,0.01703209,-4.24,-4.83,False,Mean reversion bounce,0.73
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-07,3019.0,-0.23,0.32,-4.38,0.5,45.75,44.73,False,False,True,-2.16,-0.97,0.12297002,0.12702789,-3.19,-5.72,False,Weakening,0.46
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-07,1083.9,-0.56,0.07,-2.52,0.41,45.27,44.38,False,False,False,-0.82,-2.04,0.04414946,0.04619198,-4.42,-3.88,False,Weakening,0.02
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-07,2093.5,0.67,-0.37,-2.66,0.29,45.56,45.39,False,False,False,-1.15,-1.92,0.08527252,0.08898069,-4.17,-4.02,False,Weakening,-0.0
NTPC,NTPC,NTPC.NS,True,2026-08-07,344.65,-0.1,-0.75,0.03,0.42,44.4,45.31,False,False,False,-0.6,-2.44,0.0140383,0.01476664,-4.93,-1.37,False,Weakening,-0.27
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-07,1242.5,-1.07,1.06,-6.13,0.23,41.09,33.88,False,False,False,-1.46,-4.57,0.05060956,0.05422514,-6.67,-7.45,False,Mean reversion bounce,-0.3
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-07,1166.1,-0.42,1.57,-6.28,0.22,37.37,28.36,False,False,False,-1.44,-6.76,0.04749763,0.05213227,-8.89,-7.6,False,Mean reversion bounce,-0.3
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-07,1680.6,-0.85,-0.94,-8.07,0.87,33.36,34.75,False,False,True,-4.76,-6.37,0.06845426,0.07487625,-8.58,-9.36,False,Weakening,-0.4
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-07,413.25,-0.57,-0.22,-2.45,0.39,38.78,38.56,False,False,False,-1.2,-4.51,0.01683251,0.01807638,-6.88,-3.82,False,Weakening,-0.76
ONGC,ONGC,ONGC.NS,True,2026-08-07,237.86,0.03,-1.93,-2.9,0.66,37.02,43.91,False,False,False,-2.73,-3.47,0.00968852,0.01030854,-6.01,-4.26,False,Weakening,-0.85
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-07,542.0,-0.09,-1.19,-4.53,0.21,40.54,40.6,False,False,False,-2.29,-4.2,0.02207676,0.02360535,-6.48,-5.86,False,Weakening,-1.17
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-07,269.95,-0.3,-5.03,-4.64,0.59,30.68,46.19,False,False,False,-4.94,-5.39,0.01099561,0.01190691,-7.65,-5.98,False,Weakening,-1.2
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-07,732.6,-0.23,-2.08,-11.19,0.31,35.02,39.34,False,False,False,-4.08,-5.02,0.02984029,0.03210731,-7.06,-12.44,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
