symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-07,1060.0,-0.05,0.28,-3.83,0.77,45.68,43.37,False,False,True,-1.7,-0.5,0.04457687,0.0440124,1.28,-0.57,True,Neutral / watch,2.69
BEL,Bharat Electronics,BEL.NS,True,2026-09-07,404.0,-0.33,-2.52,-0.09,0.65,45.62,57.83,False,False,False,-1.36,-0.71,0.01698967,0.0168152,1.04,3.29,True,Neutral / watch,2.66
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-07,7672.0,0.54,-3.54,-3.8,1.1,37.83,51.37,False,False,True,-3.65,-1.0,0.32263559,0.32018492,0.77,-0.54,True,Neutral / watch,1.89
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-07,1938.6,-1.59,-4.08,-4.09,0.77,40.51,57.62,False,False,True,-3.25,-0.74,0.0815252,0.08069443,1.03,-0.85,True,Neutral / watch,1.83
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-07,1282.8,-0.82,-2.24,-5.48,1.06,44.76,51.83,False,True,False,-3.02,1.0,0.05394642,0.0524718,2.81,-2.28,True,Neutral / watch,1.74
TECHM,Tech Mahindra,TECHM.NS,True,2026-09-07,1564.0,-2.06,-3.93,-4.63,0.94,42.24,57.65,False,False,True,-2.66,-0.16,0.06577191,0.06472483,1.62,-1.41,True,Neutral / watch,1.72
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-07,2950.0,0.41,3.18,-1.99,0.51,44.94,35.21,False,False,True,-1.56,-3.49,0.12405826,0.12630873,-1.78,1.32,False,Neutral / watch,1.06
NTPC,NTPC,NTPC.NS,True,2026-09-07,332.0,-0.15,1.41,-2.48,0.62,40.62,30.99,False,False,False,-0.98,-3.24,0.01396181,0.01417828,-1.53,0.82,False,Mean reversion bounce,1.06
ONGC,ONGC,ONGC.NS,True,2026-09-07,233.7,-0.4,0.82,-2.56,0.48,40.51,31.85,False,False,False,-1.03,-2.8,0.00982794,0.00993607,-1.09,0.74,False,Mean reversion bounce,1.05
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-07,710.5,-0.22,0.21,-2.8,0.47,39.0,33.09,False,False,False,-1.32,-5.79,0.02987912,0.03116522,-4.13,0.48,False,Mean reversion bounce,1.0
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-09-07,1895.0,-0.21,-4.52,-2.54,1.03,43.83,64.25,False,False,True,-1.13,-1.82,0.07969166,0.07976087,-0.09,0.76,False,Neutral / watch,0.95
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-07,1854.0,0.76,2.32,-4.58,0.86,42.2,31.67,False,False,False,-2.84,-3.41,0.07796746,0.07931085,-1.69,-1.35,False,Mean reversion bounce,0.63
TCS,TCS,TCS.NS,True,2026-09-07,2270.0,-1.48,-5.39,-6.42,0.9,44.61,58.65,False,False,False,-2.29,-0.2,0.09546178,0.09396952,1.59,-3.25,True,Neutral / watch,0.55
CIPLA,Cipla,CIPLA.NS,True,2026-09-07,1395.0,0.72,-1.01,-4.95,0.84,40.2,41.21,False,False,True,-2.16,-2.99,0.05866484,0.05941944,-1.27,-1.74,False,Weakening,0.45
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-07,533.2,-2.42,-1.87,-1.26,0.48,42.14,45.98,False,False,False,-1.62,-3.3,0.02242301,0.02278594,-1.59,2.08,False,Neutral / watch,0.42
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-09-07,1144.2,-0.59,-0.88,-1.26,0.29,36.97,37.8,False,False,False,-2.87,-5.26,0.04811778,0.04991196,-3.59,2.08,False,Neutral / watch,0.42
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-07,266.45,0.17,1.1,-1.35,0.86,42.58,36.15,False,False,False,-0.14,-3.82,0.01120519,0.0114484,-2.12,1.99,False,Neutral / watch,0.4
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-07,1732.0,-2.42,-0.49,-6.63,1.26,39.35,32.65,False,False,False,-2.26,-4.55,0.07283692,0.07497338,-2.85,-3.47,False,Mean reversion bounce,0.21
ITC,ITC,ITC.NS,True,2026-09-07,263.5,-0.23,3.13,-6.78,0.48,39.34,24.08,False,False,False,-2.2,-5.27,0.01108114,0.01149394,-3.59,-3.62,False,Mean reversion bounce,0.18
TRENT,Trent,TRENT.NS,True,2026-09-07,2814.5,-1.35,-2.27,-6.96,1.49,35.66,39.56,False,False,True,-3.41,-5.31,0.11835999,0.12281518,-3.63,-3.81,False,Weakening,0.04
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-09-07,5270.0,-0.57,-3.3,-10.07,0.6,38.12,44.71,False,False,False,-6.16,-0.94,0.22162272,0.21978097,0.84,-7.03,True,Neutral / watch,0.0
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-07,1398.0,-0.89,-6.58,-8.54,0.59,35.28,55.57,False,False,True,-4.34,-4.72,0.058791,0.06062535,-3.03,-5.45,False,Weakening,-0.29
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-07,1037.0,-0.38,-6.57,-8.86,0.5,38.41,53.07,False,False,True,-5.71,-3.39,0.04360963,0.04434763,-1.66,-5.78,False,Weakening,-0.36
SBIN,State Bank of India,SBIN.NS,True,2026-09-07,1005.9,-1.0,-5.1,-6.08,1.27,36.06,54.58,False,False,False,-3.97,-3.42,0.04230176,0.04303521,-1.7,-2.9,False,Weakening,-0.58
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-07,1960.0,-0.68,-0.38,-6.09,0.6,34.63,31.14,False,False,False,-2.92,-6.11,0.08242515,0.08626238,-4.45,-2.92,False,Weakening,-0.58
WIPRO,Wipro,WIPRO.NS,True,2026-09-07,172.8,-2.04,-6.34,-6.85,1.31,37.5,56.48,False,False,False,-4.03,-3.53,0.00726687,0.00740082,-1.81,-3.69,False,Weakening,-0.74
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-07,11175.0,-2.04,-2.4,-7.17,0.89,35.37,40.92,False,False,False,-3.22,-4.47,0.46994951,0.48337399,-2.78,-4.03,False,Weakening,-0.81
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-07,234.4,-2.13,-2.88,-7.72,0.82,38.35,44.39,False,False,False,-3.71,-3.75,0.00985738,0.01006109,-2.02,-4.59,False,Weakening,-0.92
INFY,Infosys,INFY.NS,True,2026-09-07,1087.5,-3.76,-4.08,-8.07,0.98,40.09,50.48,False,False,False,-4.45,-2.13,0.04573334,0.04590854,-0.38,-4.96,False,Weakening,-0.99
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-07,1015.0,0.5,-2.17,-8.45,1.13,35.26,38.01,False,False,False,-3.31,-5.85,0.04268445,0.04454447,-4.18,-5.35,False,Weakening,-1.07
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-07,2500.9,-1.04,-5.75,-9.06,0.4,29.13,45.84,False,False,False,-4.93,-6.64,0.10517197,0.11068405,-4.98,-5.98,False,Weakening,-1.2
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-07,12760.0,0.52,-5.81,-9.48,1.26,29.31,43.67,False,False,False,-5.27,-7.22,0.53660455,0.56822435,-5.56,-6.42,False,Weakening,-1.2
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-07,3160.0,-0.32,-3.72,-10.15,0.98,33.94,42.08,False,False,False,-5.55,-3.58,0.13288953,0.13539525,-1.85,-7.11,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
