symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-08-18,1267.6,-0.8,-1.23,0.02,0.45,48.67,53.69,False,True,True,-0.73,0.74,0.05247796,0.05222173,0.49,1.19,True,Strengthening,4.04
BEL,Bharat Electronics,BEL.NS,True,2026-08-18,412.0,-0.11,1.65,0.61,0.7,59.62,53.59,True,True,False,2.99,1.05,0.01705658,0.01692684,0.77,1.43,True,Strengthening,3.99
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-18,8817.0,-0.1,0.88,-0.87,1.24,50.63,45.94,False,True,True,-0.46,0.95,0.3650191,0.36208617,0.81,0.76,True,Strengthening,3.95
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-18,1322.0,0.46,-0.14,1.4,0.89,54.31,55.45,True,True,False,1.47,1.37,0.0547301,0.0540316,1.29,0.26,True,Strengthening,3.75
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-18,1015.0,0.44,0.6,-1.73,0.28,52.4,51.44,False,True,True,-0.46,3.33,0.04202046,0.04066807,3.33,-0.45,True,Neutral / watch,3.71
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-18,245.8,-1.58,-2.75,2.64,0.48,47.02,55.89,False,True,False,-1.56,1.27,0.01017599,0.0100464,1.29,3.48,True,Strengthening,3.7
INFY,Infosys,INFY.NS,True,2026-08-18,1115.0,-2.18,-6.36,3.87,0.67,45.57,64.6,False,True,False,-2.09,1.32,0.04616041,0.04578018,0.83,2.92,True,Strengthening,3.58
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-18,1412.0,-0.23,-1.23,-2.68,0.76,48.52,54.43,False,True,True,-1.2,1.3,0.05845605,0.05758404,1.51,-2.15,True,Neutral / watch,3.37
TCS,TCS,TCS.NS,True,2026-08-18,2280.0,-1.44,-6.78,2.65,0.5,46.06,61.89,False,True,False,-3.73,2.66,0.09439078,0.09202797,2.57,1.63,True,Strengthening,3.33
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-18,1462.5,-0.51,-2.06,0.73,0.69,44.45,53.05,False,True,True,-2.4,0.83,0.06054672,0.06011839,0.71,1.47,True,Strengthening,3.29
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-18,13691.0,-0.5,-2.14,2.33,0.71,46.87,56.99,False,True,False,-0.71,0.23,0.5668001,0.5658346,0.17,0.93,True,Strengthening,3.19
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-18,11499.0,-1.56,-2.39,-1.42,0.77,43.3,52.24,False,True,False,-2.73,0.35,0.47605247,0.47435748,0.36,0.8,True,Strengthening,2.36
WIPRO,Wipro,WIPRO.NS,True,2026-08-18,178.06,-2.11,-3.54,2.93,0.53,42.91,56.46,False,True,False,-2.44,0.17,0.00737159,0.00737985,-0.11,2.46,False,Neutral / watch,1.49
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-18,1243.0,1.28,1.07,-1.21,0.79,46.07,39.04,True,False,False,0.52,-4.16,0.05145954,0.05380069,-4.35,-0.69,False,Weakening,1.36
TRENT,Trent,TRENT.NS,True,2026-08-18,2942.1,-0.13,-1.93,0.55,0.66,44.17,50.03,False,False,False,-1.4,-2.39,0.12180138,0.1245939,-2.24,4.28,False,Neutral / watch,0.86
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-18,387.65,-1.29,-1.34,1.47,0.53,47.12,53.35,False,False,False,-0.68,-0.93,0.0160485,0.01621281,-1.01,0.15,False,Neutral / watch,0.83
CIPLA,Cipla,CIPLA.NS,True,2026-08-18,1431.1,-0.03,-2.18,-0.1,0.46,44.31,55.74,False,False,True,-1.25,-0.16,0.05924678,0.05938518,-0.23,-0.38,False,Weakening,0.72
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-18,3002.5,-0.16,0.23,-5.66,0.67,45.91,43.15,False,False,True,-0.78,-1.66,0.1243019,0.12662287,-1.83,-5.35,False,Weakening,0.53
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-18,1682.4,-0.51,0.85,-8.89,0.56,39.21,31.4,False,False,True,-1.71,-5.39,0.06965046,0.07392987,-5.79,-8.45,False,Mean reversion bounce,0.5
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-18,2628.4,-2.2,-3.92,-2.34,0.99,37.21,53.25,False,False,True,-3.49,-2.74,0.10881435,0.11221025,-3.03,-1.53,False,Weakening,0.49
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-18,1178.8,-1.11,-2.17,-2.26,0.36,43.42,50.89,True,False,False,0.6,-4.96,0.04880169,0.05148506,-5.21,-3.29,False,Weakening,0.04
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-18,1875.1,-0.37,-3.44,-4.42,0.75,33.52,51.17,False,False,True,-3.8,-1.6,0.07762814,0.07890707,-1.62,-3.82,False,Weakening,0.04
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-18,185.5,-0.27,-1.46,-0.93,0.64,44.87,48.34,False,False,False,-0.82,-2.09,0.0076796,0.00788384,-2.59,-0.14,False,Weakening,-0.03
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-18,1778.0,-0.69,-3.24,-2.55,0.67,36.14,47.5,False,False,False,-3.85,-1.99,0.07360825,0.07534319,-2.3,-2.09,False,Weakening,-0.42
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-18,1061.6,-1.03,-1.52,-1.84,0.63,42.36,44.72,False,False,False,-2.5,-3.38,0.04394967,0.04561185,-3.64,-2.44,False,Weakening,-0.49
NTPC,NTPC,NTPC.NS,True,2026-08-18,337.1,0.03,-0.4,-3.29,1.08,39.63,38.76,False,False,False,-2.08,-3.57,0.01395576,0.01453514,-3.99,-2.59,False,Weakening,-0.52
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-18,406.9,-0.38,-1.38,-4.39,1.04,35.18,39.1,False,False,False,-1.58,-4.24,0.01684544,0.01770927,-4.88,-3.64,False,Weakening,-0.73
ONGC,ONGC,ONGC.NS,True,2026-08-18,239.5,0.42,0.02,-4.16,1.19,44.23,40.96,False,False,False,-0.75,-1.37,0.00991517,0.01012356,-2.06,-3.71,False,Weakening,-0.74
ITC,ITC,ITC.NS,True,2026-08-18,270.0,-1.12,-3.23,-3.91,0.9,31.36,40.44,False,False,False,-4.27,-5.08,0.01117786,0.01180246,-5.29,-4.16,False,Weakening,-0.83
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-18,538.25,-0.87,0.42,-4.06,0.38,41.4,37.59,False,False,False,-1.29,-4.07,0.02228326,0.02328338,-4.3,-4.35,False,Weakening,-0.87
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-18,2035.0,-0.97,-1.45,-5.02,0.67,39.0,41.96,False,False,False,-2.99,-4.58,0.08424792,0.08849556,-4.8,-4.56,False,Weakening,-0.91
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-18,723.0,-0.82,-0.82,-5.05,0.64,32.84,33.78,False,False,False,-2.01,-6.15,0.02993181,0.03191231,-6.21,-6.7,False,Weakening,-1.2
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-18,268.0,0.7,0.02,-6.52,0.8,33.95,29.68,False,False,False,-3.65,-5.25,0.01109506,0.01176321,-5.68,-6.85,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
