symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
HINDALCO,Hindalco,HINDALCO.NS,True,2026-09-22,973.0,-0.84,1.49,-7.43,1.0,40.39,33.91,False,False,False,-2.93,-2.98,0.04170775,0.04167289,0.08,-2.18,True,Mean reversion bounce,1.66
TRENT,Trent,TRENT.NS,True,2026-09-22,2782.9,-1.16,1.94,-5.02,1.17,40.41,29.2,False,False,True,-1.5,-4.28,0.1192893,0.12097764,-1.4,-1.06,False,Mean reversion bounce,1.49
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-22,1363.9,-1.52,0.14,-7.78,0.71,35.45,28.92,False,False,True,-3.01,-6.09,0.05846371,0.06042203,-3.24,-4.01,False,Mean reversion bounce,0.9
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-22,1008.8,-1.22,-0.04,-7.23,0.86,37.4,31.19,False,False,True,-3.42,-5.49,0.04324232,0.04432808,-2.45,-4.23,False,Mean reversion bounce,0.85
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-22,11000.0,-0.9,2.83,-4.68,1.2,42.35,27.23,False,False,False,-1.47,-4.87,0.47151614,0.48148899,-2.07,-1.17,False,Mean reversion bounce,0.67
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-22,230.7,0.32,2.26,-5.12,0.72,41.13,29.15,False,False,False,-1.15,-4.51,0.00988898,0.01005344,-1.64,-1.71,False,Mean reversion bounce,0.56
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-22,955.0,-0.1,-0.16,-5.91,0.53,38.45,35.41,False,False,True,-2.99,-4.96,0.04093617,0.04181369,-2.1,-1.27,False,Weakening,0.55
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-22,1240.4,-0.56,0.41,-5.82,0.91,38.64,32.24,False,False,False,-2.7,-4.09,0.05316987,0.05382022,-1.21,-2.02,False,Mean reversion bounce,0.5
SBIN,State Bank of India,SBIN.NS,True,2026-09-22,987.0,-0.9,1.96,-5.82,0.85,38.93,28.37,False,False,False,-2.47,-4.44,0.04230786,0.04298622,-1.58,-2.16,False,Mean reversion bounce,0.47
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-22,7427.0,-1.14,-0.34,-7.8,0.76,31.52,30.22,False,False,True,-3.52,-4.8,0.31835912,0.32380279,-1.68,-3.61,False,Weakening,0.08
NTPC,NTPC,NTPC.NS,True,2026-09-22,327.8,0.43,-0.52,-3.55,0.77,41.62,38.45,False,False,False,-0.77,-3.07,0.01405118,0.01408342,-0.23,0.23,False,Neutral / watch,0.05
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-22,1933.8,-0.68,-0.22,-4.47,0.8,38.6,35.5,False,False,False,-1.46,-5.16,0.08289254,0.08503085,-2.51,-0.23,False,Weakening,-0.05
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-22,1006.0,-0.57,2.67,-11.64,0.9,38.95,28.71,False,False,False,-3.17,-5.63,0.04312229,0.04432774,-2.72,-7.45,False,Mean reversion bounce,-0.3
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-22,1339.6,-0.4,-0.8,-5.84,0.71,31.56,30.43,False,False,False,-4.0,-5.48,0.05742209,0.05895672,-2.6,-1.93,False,Weakening,-0.39
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-22,984.1,-1.65,-0.2,-7.2,0.59,34.94,27.96,False,False,False,-2.72,-6.7,0.04218355,0.04400119,-4.13,-2.48,False,Weakening,-0.5
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-22,1817.2,-0.71,-0.72,-6.67,0.66,41.55,40.67,False,False,False,-1.72,-4.6,0.07789447,0.07928286,-1.75,-2.92,False,Weakening,-0.58
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-22,2448.5,0.34,1.9,-7.25,0.72,34.56,22.64,False,False,False,-2.49,-6.79,0.10495521,0.10945495,-4.11,-3.58,False,Weakening,-0.72
INFY,Infosys,INFY.NS,True,2026-09-22,1029.4,-0.88,-4.42,-10.02,1.05,35.07,44.17,False,False,False,-5.11,-7.32,0.04412534,0.04620074,-4.49,-4.54,False,Weakening,-0.91
WIPRO,Wipro,WIPRO.NS,True,2026-09-22,166.0,0.88,-2.35,-7.82,1.38,36.01,39.01,False,False,False,-3.58,-6.55,0.00711561,0.00739391,-3.76,-4.55,False,Weakening,-0.91
TCS,TCS,TCS.NS,True,2026-09-22,2105.0,-1.11,-6.49,-8.33,1.22,33.85,45.84,False,False,False,-6.25,-8.38,0.09023104,0.09537948,-5.4,-4.94,False,Weakening,-0.99
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-22,12190.0,0.3,-0.34,-10.88,0.6,28.73,20.93,False,False,False,-3.95,-8.83,0.52252561,0.55743067,-6.26,-6.58,False,Weakening,-1.2
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-22,1823.4,-1.43,-1.73,-9.01,0.7,28.6,29.23,False,False,False,-5.56,-6.82,0.07816023,0.08129686,-3.86,-6.74,False,Weakening,-1.2
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-22,3044.5,-0.35,0.5,-11.57,0.91,30.16,24.28,False,False,False,-3.73,-6.82,0.13050281,0.13580682,-3.91,-7.25,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
