symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-08-06,2084.1,-0.09,9.15,9.98,0.37,72.88,59.13,True,True,True,7.66,13.55,0.08462234,0.07656659,10.52,7.01,True,Strengthening,4.9
TITAN,Titan,TITAN.NS,True,2026-08-06,4975.1,1.28,2.58,9.2,0.96,74.47,77.74,True,True,True,4.73,11.27,0.20200786,0.18629317,8.44,6.25,True,Strengthening,4.9
WIPRO,Wipro,WIPRO.NS,True,2026-08-06,185.55,-0.77,-0.42,8.63,0.24,59.79,67.01,True,True,False,3.77,3.18,0.00753403,0.00752823,0.08,5.69,True,Strengthening,4.84
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-06,1519.8,-0.01,-0.06,4.37,0.39,64.05,67.3,True,True,True,3.29,6.09,0.06170962,0.05977871,3.23,1.55,True,Strengthening,4.81
SBIN,State Bank of India,SBIN.NS,True,2026-08-06,1063.1,0.77,3.69,4.01,0.49,62.87,50.02,True,True,True,2.93,4.0,0.04316588,0.04257919,1.38,1.2,True,Strengthening,4.74
ETERNAL,Eternal,ETERNAL.NS,True,2026-08-06,315.95,1.8,1.71,8.04,0.58,68.23,70.65,True,True,True,6.52,14.93,0.01282876,0.01146045,11.94,5.12,True,Strengthening,4.72
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-08-06,1961.4,-0.84,0.24,2.85,0.46,62.18,64.85,True,True,True,1.89,4.92,0.07964025,0.07797373,2.14,0.07,True,Strengthening,4.51
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-06,1024.4,0.53,1.2,2.99,0.21,56.77,54.91,True,True,True,0.53,6.21,0.04159451,0.04024748,3.35,-0.13,True,Neutral / watch,4.47
CIPLA,Cipla,CIPLA.NS,True,2026-08-06,1477.5,1.28,0.76,2.51,0.73,61.09,60.1,True,True,True,2.53,3.93,0.05999208,0.05927954,1.2,-0.26,True,Neutral / watch,4.45
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-06,8918.0,0.09,-0.19,1.88,0.84,55.1,61.94,True,True,True,0.3,3.07,0.36210449,0.36078169,0.37,-1.21,True,Neutral / watch,4.26
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-08-06,5612.0,-1.37,5.39,16.25,0.47,75.49,72.51,True,True,True,9.65,13.47,0.2278684,0.20642732,10.39,13.11,True,Strengthening,4.2
TRENT,Trent,TRENT.NS,True,2026-08-06,3060.5,-2.19,1.84,4.67,0.84,56.43,54.59,True,True,False,4.03,2.59,0.12426786,0.12413868,0.1,1.5,True,Strengthening,4.0
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-06,1865.0,-0.79,-1.58,4.25,0.21,53.32,63.45,True,True,False,0.38,2.97,0.07572605,0.07570228,0.03,1.09,True,Strengthening,3.92
HINDALCO,Hindalco,HINDALCO.NS,True,2026-08-06,1018.9,-2.03,5.87,5.41,0.9,61.19,48.64,True,True,True,5.25,2.01,0.04137119,0.04184229,-1.13,2.22,False,Neutral / watch,3.74
LT,Larsen & Toubro,LT.NS,True,2026-08-06,4060.0,0.07,3.11,4.48,0.41,62.36,52.71,True,True,True,4.43,1.73,0.16485134,0.16639319,-0.93,1.65,False,Neutral / watch,3.63
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-06,1952.7,0.65,-2.42,0.72,0.39,54.22,70.9,False,True,True,-0.23,3.7,0.079287,0.07852315,0.97,-2.0,True,Neutral / watch,3.4
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-06,2750.0,-0.36,-0.3,3.15,0.42,56.35,62.42,True,True,True,1.65,2.22,0.11166039,0.11226495,-0.54,0.03,False,Neutral / watch,3.31
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-06,396.15,-0.96,1.52,7.22,0.27,56.98,53.87,True,True,False,2.66,1.7,0.01608519,0.01624166,-0.96,3.97,False,Neutral / watch,3.29
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-06,14018.0,-1.21,0.5,0.48,0.44,55.22,56.27,True,True,False,1.72,2.77,0.56918376,0.56873757,0.08,-2.56,True,Neutral / watch,3.19
GRASIM,Grasim,GRASIM.NS,True,2026-08-06,3191.2,-1.02,2.51,1.8,0.32,54.28,48.29,True,True,True,1.5,1.8,0.12957477,0.13087636,-0.99,-1.29,False,Weakening,3.04
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-06,1322.4,3.31,2.28,3.33,1.13,56.08,48.85,True,True,False,2.04,1.74,0.05369444,0.05425439,-1.03,0.54,False,Neutral / watch,2.61
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-06,190.4,-1.34,1.86,1.33,0.43,52.56,46.69,True,False,True,1.64,-0.97,0.00773096,0.00804366,-3.89,-1.41,False,Weakening,2.02
ITC,ITC,ITC.NS,True,2026-08-06,284.5,-0.85,-0.19,0.87,0.4,49.45,51.48,True,False,False,0.65,-0.14,0.01155177,0.011889,-2.84,-1.86,False,Weakening,1.13
BEL,Bharat Electronics,BEL.NS,True,2026-08-06,399.1,2.33,3.69,-1.75,1.01,47.11,29.56,False,False,False,-0.57,-2.29,0.01620497,0.01705653,-4.99,-4.4,False,Mean reversion bounce,0.82
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-06,3041.9,-0.27,-0.24,-1.35,0.36,48.12,48.47,False,False,True,-1.67,-0.18,0.12351263,0.12706827,-2.8,-4.02,False,Weakening,0.8
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-06,1097.3,0.09,0.28,-0.85,0.57,49.07,47.5,True,False,False,0.24,-1.01,0.04455453,0.04632293,-3.82,-3.53,False,Weakening,0.79
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-06,1697.2,-0.16,1.99,-5.72,0.31,35.73,27.18,False,False,True,-4.22,-5.57,0.06891273,0.0750293,-8.15,-8.26,False,Mean reversion bounce,0.5
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-06,1257.3,0.27,2.31,-3.03,0.26,44.97,33.63,False,False,False,-0.62,-3.49,0.05105113,0.05430445,-5.99,-5.65,False,Mean reversion bounce,-0.23
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-06,1167.7,-0.71,2.0,-7.44,0.18,37.8,26.98,False,False,False,-1.62,-6.82,0.04741303,0.05227642,-9.3,-9.94,False,Mean reversion bounce,-0.3
NTPC,NTPC,NTPC.NS,True,2026-08-06,343.65,-1.79,-0.35,-0.01,0.58,43.54,41.76,False,False,False,-0.87,-2.95,0.01395349,0.01481795,-5.83,-2.72,False,Weakening,-0.54
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-06,542.3,-0.5,-0.57,-1.73,0.41,40.69,38.27,False,False,False,-2.46,-4.32,0.02201943,0.02367195,-6.98,-4.39,False,Weakening,-0.88
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-06,413.45,-0.49,0.43,-2.54,0.37,39.09,35.09,False,False,False,-1.25,-4.62,0.01678763,0.01812036,-7.35,-5.17,False,Weakening,-1.03
ONGC,ONGC,ONGC.NS,True,2026-08-06,236.93,-1.36,-1.93,-2.76,0.79,35.76,42.19,False,False,False,-3.24,-4.05,0.00962025,0.01034339,-6.99,-5.39,False,Weakening,-1.08
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-06,2083.1,-0.11,-1.18,-2.86,0.25,43.84,46.14,False,False,False,-1.78,-2.45,0.08458173,0.08909929,-5.07,-5.49,False,Weakening,-1.1
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-06,271.8,-3.53,-4.87,-3.39,1.32,32.16,48.48,False,False,False,-4.53,-4.89,0.01103611,0.01193902,-7.56,-6.0,False,Weakening,-1.2
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-06,736.15,0.16,-2.36,-9.96,1.01,36.47,41.27,False,False,False,-4.21,-4.56,0.02989047,0.03213653,-6.99,-12.39,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
