symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-17,1258.3,0.42,4.25,-4.56,0.61,45.99,32.94,False,False,False,-1.77,-2.42,0.05407252,0.05334566,1.36,0.63,True,Mean reversion bounce,3.03
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-17,713.0,-1.18,2.77,-1.66,0.72,46.95,34.45,True,False,False,0.11,-3.34,0.03063952,0.03076763,-0.42,2.36,False,Mean reversion bounce,2.87
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-09-17,1240.0,-0.08,-0.48,-0.88,0.97,46.49,47.12,False,False,False,-0.94,-1.08,0.05328612,0.05212515,2.23,3.55,True,Neutral / watch,2.71
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-09-17,1867.3,0.74,0.34,-1.93,0.92,43.44,37.51,False,False,True,-1.38,-2.96,0.08024288,0.07994888,0.37,3.37,True,Neutral / watch,2.67
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-09-17,1253.4,0.36,-3.88,-3.56,0.83,41.13,51.13,False,False,True,-3.55,-2.16,0.05386195,0.05310813,1.42,2.64,True,Neutral / watch,2.53
GRASIM,Grasim,GRASIM.NS,True,2026-09-17,3173.1,-0.44,-4.4,-3.85,0.69,38.78,55.97,False,False,True,-3.35,-1.71,0.1363566,0.13384302,1.88,0.46,True,Neutral / watch,2.09
TITAN,Titan,TITAN.NS,True,2026-09-17,4841.0,-1.38,-3.58,-4.48,1.01,36.93,52.63,False,False,True,-3.76,-1.71,0.20803073,0.20374271,2.1,-0.47,True,Neutral / watch,1.91
HINDALCO,Hindalco,HINDALCO.NS,True,2026-09-17,980.5,0.8,-3.3,-4.79,0.88,42.03,48.1,False,False,True,-3.16,-2.17,0.04213471,0.04157266,1.35,-2.29,True,Neutral / watch,1.54
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-17,1013.7,1.36,1.41,-4.03,1.74,43.21,31.31,False,False,False,-0.73,-4.49,0.0435614,0.04420459,-1.46,-0.88,False,Mean reversion bounce,1.52
NTPC,NTPC,NTPC.NS,True,2026-09-17,329.6,0.8,-1.61,-2.34,0.71,40.88,47.33,False,False,False,-0.85,-2.92,0.01416379,0.01410988,0.38,1.49,True,Neutral / watch,1.5
ONGC,ONGC,ONGC.NS,True,2026-09-17,232.43,-1.85,-2.04,-2.55,0.95,42.88,50.44,False,False,False,-0.9,-2.97,0.00998814,0.00995647,0.32,0.74,True,Neutral / watch,1.35
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-09-17,5325.0,1.72,0.85,-7.24,0.96,47.13,41.37,False,False,False,-1.36,-0.99,0.22882951,0.22258163,2.81,-3.8,True,Neutral / watch,1.24
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-17,958.2,1.24,-3.53,-4.94,2.44,38.26,46.09,False,False,True,-3.46,-4.92,0.04117642,0.04187008,-1.66,-2.01,False,Weakening,1.2
BEL,Bharat Electronics,BEL.NS,True,2026-09-17,395.45,2.51,-2.36,-3.41,0.77,43.3,47.1,False,False,False,-2.48,-2.21,0.01699355,0.01680024,1.15,-0.37,True,Neutral / watch,1.13
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-17,2923.2,0.11,-5.0,-2.39,0.27,42.67,56.07,False,False,True,-2.54,-3.74,0.12561773,0.12611139,-0.39,1.06,False,Neutral / watch,1.01
LT,Larsen & Toubro,LT.NS,True,2026-09-17,3836.2,0.75,-3.0,-6.0,0.95,34.58,43.91,False,False,False,-3.54,-3.07,0.16485179,0.16417963,0.41,-2.03,True,Neutral / watch,0.79
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-17,1942.2,-1.01,-0.01,-4.23,0.96,38.57,34.27,False,False,False,-1.68,-5.29,0.08346154,0.08541017,-2.28,-0.93,False,Mean reversion bounce,0.71
INFY,Infosys,INFY.NS,True,2026-09-17,1058.6,-0.13,2.13,-6.32,0.67,40.64,32.24,False,False,False,-3.64,-4.93,0.04549088,0.04618537,-1.5,-1.45,False,Mean reversion bounce,0.61
TRENT,Trent,TRENT.NS,True,2026-09-17,2789.0,0.7,-1.05,-6.09,0.74,39.87,38.2,False,False,True,-1.86,-4.23,0.1198508,0.12103856,-0.98,-1.6,False,Weakening,0.48
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-17,263.75,0.36,-2.94,-0.4,0.72,41.13,53.68,False,False,False,-1.12,-3.75,0.01133404,0.01139292,-0.52,2.15,False,Neutral / watch,0.43
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-17,229.3,1.98,-0.41,-6.26,1.05,38.18,34.05,False,False,False,-2.55,-5.32,0.00985364,0.01004958,-1.95,-3.17,False,Mean reversion bounce,0.27
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-17,1370.6,-1.0,-1.13,-5.99,0.85,34.73,33.45,False,False,True,-3.58,-5.87,0.05889835,0.06053228,-2.7,-2.72,False,Weakening,0.26
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-17,7493.5,-0.09,-2.64,-6.82,0.6,33.81,40.5,False,False,True,-3.69,-3.82,0.32201576,0.32302166,-0.31,-3.0,False,Weakening,0.2
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-17,1015.0,0.87,-2.73,-7.31,0.97,35.13,40.91,False,False,True,-3.7,-4.87,0.04361727,0.04422678,-1.38,-3.72,False,Weakening,0.06
CIPLA,Cipla,CIPLA.NS,True,2026-09-17,1376.3,1.35,0.22,-4.29,0.81,42.51,36.88,False,False,False,-1.33,-3.36,0.0591433,0.05920106,-0.1,-0.17,False,Weakening,-0.03
TCS,TCS,TCS.NS,True,2026-09-17,2190.0,0.05,-0.64,-4.7,1.23,39.48,38.43,False,False,False,-3.63,-4.77,0.09411016,0.09509634,-1.04,-0.3,False,Weakening,-0.06
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-17,1347.6,-0.82,-2.67,-4.55,0.87,31.72,38.45,False,False,False,-4.23,-5.17,0.05790998,0.05897865,-1.81,-0.93,False,Weakening,-0.19
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-17,1836.0,0.05,-0.16,-5.44,0.82,42.01,41.86,False,False,False,-1.47,-3.83,0.07889784,0.07931933,-0.53,-1.47,False,Weakening,-0.29
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-17,1243.9,0.31,-2.36,-5.28,0.71,35.87,41.07,False,False,False,-3.29,-4.1,0.05345371,0.05385789,-0.75,-2.33,False,Weakening,-0.47
SBIN,State Bank of India,SBIN.NS,True,2026-09-17,988.7,-0.27,-2.08,-5.66,1.12,38.61,39.71,False,False,False,-3.05,-4.48,0.04248709,0.04299652,-1.18,-2.54,False,Weakening,-0.51
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-17,10764.0,0.6,-1.96,-7.01,0.71,30.76,33.01,False,False,False,-4.23,-7.18,0.46255791,0.48194355,-4.02,-2.83,False,Weakening,-0.57
WIPRO,Wipro,WIPRO.NS,True,2026-09-17,166.4,-0.29,0.06,-8.07,0.97,34.15,30.0,False,False,False,-4.59,-6.68,0.00715065,0.00740192,-3.39,-3.0,False,Weakening,-0.6
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-17,2454.0,1.55,-1.77,-6.52,0.89,34.18,31.29,False,False,False,-3.39,-7.02,0.10545495,0.10984806,-4.0,-3.09,False,Weakening,-0.62
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-17,1859.2,1.21,-4.19,-7.78,0.77,33.21,42.11,False,False,False,-4.97,-5.15,0.0798948,0.08128465,-1.71,-4.04,False,Weakening,-0.81
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-17,12338.0,1.41,-2.0,-10.65,0.64,28.63,26.47,False,False,False,-4.45,-8.35,0.5301969,0.56081846,-5.46,-6.46,False,Weakening,-1.2
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-17,3076.5,0.21,-1.51,-10.17,1.05,32.45,31.03,False,False,False,-4.41,-5.97,0.13220544,0.13573134,-2.6,-6.67,False,Weakening,-1.2
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-17,995.0,1.63,-4.14,-11.81,1.05,34.59,40.01,False,False,False,-5.86,-6.8,0.04275781,0.04430904,-3.5,-6.82,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
