symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-18,8817.0,-0.1,0.88,-0.87,1.24,50.63,45.94,False,True,True,-0.46,0.95,0.3650191,0.36225393,0.76,-0.53,True,Neutral / watch,3.69
TCS,TCS,TCS.NS,True,2026-08-18,2280.0,-1.44,-6.78,2.65,0.5,46.06,61.89,False,True,False,-3.73,2.66,0.09439078,0.09208212,2.51,2.79,True,Strengthening,3.56
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-18,245.8,-1.58,-2.75,2.64,0.48,47.02,55.89,False,True,False,-1.56,1.27,0.01017599,0.01005458,1.21,2.78,True,Strengthening,3.56
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-18,13691.0,-0.5,-2.14,2.33,0.71,46.87,56.99,False,True,False,-0.71,0.23,0.5668001,0.56610678,0.12,2.68,True,Strengthening,3.54
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-18,1015.0,0.44,0.6,-1.73,0.28,52.4,51.44,False,True,True,-0.46,3.33,0.04202046,0.04072708,3.18,-1.39,True,Neutral / watch,3.52
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-18,1412.0,-0.23,-1.23,-2.68,0.76,48.52,54.43,False,True,True,-1.2,1.3,0.05845605,0.05767718,1.35,-2.55,True,Neutral / watch,3.29
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-18,1462.5,-0.51,-2.06,0.73,0.69,44.45,53.05,False,True,True,-2.4,0.83,0.06054672,0.06012471,0.7,0.87,True,Strengthening,3.17
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-18,11499.0,-1.56,-2.39,-1.42,0.77,43.3,52.24,False,True,False,-2.73,0.35,0.47605247,0.4748234,0.26,-1.08,True,Neutral / watch,1.98
WIPRO,Wipro,WIPRO.NS,True,2026-08-18,178.06,-2.11,-3.54,2.93,0.54,42.91,56.46,False,True,False,-2.44,0.17,0.00737159,0.0073742,-0.04,3.07,False,Neutral / watch,1.61
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-18,1243.0,1.28,1.07,-1.21,0.81,46.07,39.04,True,False,False,0.52,-4.16,0.05145954,0.05371534,-4.2,-1.07,False,Weakening,1.29
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-18,387.65,-1.29,-1.34,1.47,0.53,47.12,53.35,False,False,False,-0.68,-0.93,0.0160485,0.01621367,-1.02,1.82,False,Neutral / watch,1.16
CIPLA,Cipla,CIPLA.NS,True,2026-08-18,1431.1,-0.03,-2.18,-0.1,0.46,44.31,55.74,False,False,True,-1.25,-0.16,0.05924678,0.05936352,-0.2,0.04,False,Neutral / watch,0.81
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-18,1682.4,-0.51,0.85,-8.89,0.56,39.21,31.4,False,False,True,-1.71,-5.39,0.06965046,0.07376768,-5.58,-8.76,False,Mean reversion bounce,0.5
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-18,3002.5,-0.16,0.23,-5.66,0.67,45.91,43.15,False,False,True,-0.78,-1.66,0.1243019,0.12653155,-1.76,-5.53,False,Weakening,0.49
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-18,2628.4,-2.2,-3.92,-2.34,0.99,37.21,53.25,False,False,True,-3.49,-2.74,0.10881435,0.11214349,-2.97,-2.0,False,Weakening,0.4
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-18,1178.8,-1.11,-2.17,-2.26,0.36,43.42,50.89,True,False,False,0.6,-4.96,0.04880169,0.05137026,-5.0,-2.12,False,Weakening,0.28
TRENT,Trent,TRENT.NS,True,2026-08-18,2942.1,-0.13,-1.93,0.55,0.66,44.17,50.03,False,False,False,-1.4,-2.39,0.12180138,0.12464884,-2.28,0.9,False,Neutral / watch,0.18
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-18,1875.1,-0.37,-3.44,-4.42,0.75,33.52,51.17,False,False,True,-3.8,-1.6,0.07762814,0.07891367,-1.63,-4.29,False,Weakening,-0.06
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-18,185.5,-0.27,-1.46,-0.93,0.65,44.87,48.34,False,False,False,-0.82,-2.09,0.0076796,0.00786521,-2.36,-0.79,False,Weakening,-0.16
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-18,1061.6,-1.03,-1.52,-1.84,0.63,42.36,44.72,False,False,False,-2.5,-3.38,0.04394967,0.04553761,-3.49,-1.71,False,Weakening,-0.34
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-18,1778.0,-0.69,-3.24,-2.55,0.67,36.14,47.5,False,False,False,-3.85,-1.99,0.07360825,0.07529159,-2.24,-2.21,False,Weakening,-0.44
NTPC,NTPC,NTPC.NS,True,2026-08-18,337.1,0.03,-0.4,-3.29,1.08,39.63,38.76,False,False,False,-2.08,-3.57,0.01395576,0.01449919,-3.75,-3.15,False,Weakening,-0.63
ITC,ITC,ITC.NS,True,2026-08-18,270.0,-1.12,-3.23,-3.91,0.92,31.36,40.44,False,False,False,-4.27,-5.08,0.01117786,0.0117856,-5.16,-3.78,False,Weakening,-0.76
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-18,538.25,-0.87,0.42,-4.06,0.38,41.4,37.59,False,False,False,-1.29,-4.07,0.02228326,0.02324395,-4.13,-3.92,False,Weakening,-0.78
ONGC,ONGC,ONGC.NS,True,2026-08-18,239.5,0.42,0.02,-4.16,1.19,44.23,40.96,False,False,False,-0.75,-1.37,0.00991517,0.01009104,-1.74,-4.03,False,Weakening,-0.81
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-18,406.9,-0.38,-1.38,-4.39,1.04,35.18,39.1,False,False,False,-1.58,-4.24,0.01684544,0.01764881,-4.55,-4.26,False,Weakening,-0.85
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-18,2035.0,-0.97,-1.45,-5.02,0.67,39.0,41.96,False,False,False,-2.99,-4.58,0.08424792,0.08838105,-4.68,-4.89,False,Weakening,-0.98
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-18,723.0,-0.82,-0.82,-5.05,0.65,32.84,33.78,False,False,False,-2.01,-6.15,0.02993181,0.03188412,-6.12,-4.92,False,Weakening,-0.98
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-18,268.0,0.7,0.02,-6.52,0.8,33.95,29.68,False,False,False,-3.65,-5.25,0.01109506,0.01173128,-5.42,-6.4,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
